GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,START_DATE
55141220,80,4,漂白３枚或４枚斜紋梭織物，包括破斜紋織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55141220001,80,5,漂白三枚或四枚斜紋梭織物，包括破斜紋織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
551419,80,3,其他合成纖維梭織物,,0,
55141911,80,4,本色（未漂白）其他聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55141911005,80,5,本色（未漂白）其他聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
55141919,80,4,其他本色（未漂白）其他合成纖維棉梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55141919007,80,5,其他本色（未漂白）其他合成纖維棉梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
55141921,80,4,漂白其他聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55141921003,80,5,漂白其他聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
55141929,80,4,其他漂白其他合成纖維棉梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55141929005,80,5,其他漂白其他合成纖維棉梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
55142,80,2,－染色者︰,,0,
551421,80,3,聚酯纖維棉製，平紋梭織者,,0,
55142100,80,4,染色平紋聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55142100004,80,5,染色平紋聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
551422,80,3,聚酯纖維棉製，三枚或四枚斜紋者，包括破斜紋者,,0,
55142200,80,4,染色３枚或４枚斜紋聚酯纖維棉梭織物，包括破斜紋織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55142200003,80,5,染色三枚或四枚斜紋聚酯纖維棉梭織物，包括破斜紋織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
551423,80,3,其他聚酯纖維棉梭織物,,0,
55142300,80,4,染色其他聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55142300002,80,5,染色其他聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
551429,80,3,其他梭織物,,0,
55142900,80,4,染色其他合成纖維棉梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55142900006,80,5,染色其他合成纖維棉梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
551430,80,2,異色紗織成者,,0,
55143010,80,3,平紋異色紗織成之聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55143010001,80,4,平紋異色紗織成之聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
55143020,80,3,３枚或４枚斜紋異色紗織成之聚酯纖維棉梭織物，包括破斜紋織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55143020009,80,4,３枚或４枚斜紋異色紗織成之聚酯纖維棉梭織物，包括破斜紋織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
55143030,80,3,其他聚酯纖維棉異色紗織成之梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55143030007,80,4,其他聚酯纖維棉異色紗織成之梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
55143090,80,3,其他合成纖維棉異色紗織成之梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55143090004,80,4,其他合成纖維棉異色紗織成之梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
55144,80,2,－印花︰,,0,
551441,80,3,聚酯纖維棉製，平紋梭織者,,0,
55144100,80,4,印花平紋聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55144100000,80,5,印花平紋聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
551442,80,3,聚酯纖維棉製，三枚或四枚斜紋者，包括破斜紋者,,0,
55144200,80,4,印花３枚或４枚斜紋聚酯纖維棉梭織物，包括破斜紋織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55144200009,80,5,印花三枚或四枚斜紋聚酯纖維棉梭織物，包括破斜紋織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
551443,80,3,其他聚酯纖維棉梭織物,,0,
55144300,80,4,印花其他聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55144300008,80,5,印花其他聚酯纖維棉梭織物，含聚酯纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
551449,80,3,其他梭織物,,0,
55144900,80,4,印花其他合成纖維棉梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,,0,
55144900002,80,5,印花其他合成纖維棉梭織物，含合成纖維重量未達８５％，主要或單獨與棉花混製，每平方公尺重量超過１７０公克者,MTK,1,
5515,80,1,其他合成纖維棉梭織物,,0,
55151,80,2,－聚酯纖維棉製︰,,0,
551511,80,3,主要或單獨與黏液嫘縈纖維棉混製者,,0,
55151110,80,4,其他本色（未漂白）聚酯纖維棉梭織物，主要或單獨與黏液嫘縈纖維棉混製者,,0,
55151110003,80,5,其他本色（未漂白）聚酯纖維棉梭織物，主要或單獨與黏液嫘縈纖維棉混製者,MTK,1,
55151190,80,4,其他聚酯纖維棉梭織物，主要或單獨與黏液嫘縈纖維棉混製者,,0,
55151190006,80,5,其他聚酯纖維棉梭織物，主要或單獨與黏液嫘縈纖維棉混製者,MTK,1,
551512,80,3,主要或單獨與人造纖維絲混製者,,0,
55151210,80,4,其他本色（未漂白）聚酯纖維棉梭織物，主要或單獨與人造纖維絲混製者,,0,
55151210002,80,5,其他本色（未漂白）聚酯纖維棉梭織物，主要或單獨與人造纖維絲混製者,MTK,1,
55151290,80,4,其他聚酯纖維棉梭織物，主要或單獨與人造纖維絲混製者,,0,
55151290005,80,5,其他聚酯纖維棉梭織物，主要或單獨與人造纖維絲混製者,MTK,1,
551513,80,3,主要或單獨與羊毛或動物細毛混製者,,0,
55151310,80,4,其他本色（未漂白）聚酯纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,,0,
55151310001,80,5,其他本色（未漂白）聚酯纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,MTK,1,
55151390,80,4,其他聚酯纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,,0,
55151390004,80,5,其他聚酯纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,MTK,1,
551519,80,3,其他,,0,
55151910,80,4,其他本色（未漂白）聚酯纖維棉梭織物,,0,
55151910005,80,5,其他本色（未漂白）聚酯纖維棉梭織物,MTK,1,
55151990,80,4,其他聚酯纖維棉梭織物,,0,
55151990008,80,5,其他聚酯纖維棉梭織物,MTK,1,
55152,80,2,－聚丙烯腈或改質聚丙烯腈纖維棉製︰,,0,
551521,80,3,主要或單獨與人造纖維絲混製者,,0,
55152110,80,4,其他本色（未漂白）聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與人造纖維絲混製者,,0,
55152110001,80,5,其他本色（未漂白）聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與人造纖維絲混製者,MTK,1,
55152190,80,4,其他聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與人造纖維絲混製者,,0,
55152190004,80,5,其他聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與人造纖維絲混製者,MTK,1,
551522,80,3,主要或單獨與羊毛或動物細毛混製者,,0,
55152210,80,4,其他本色（未漂白）聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,,0,
55152210000,80,5,其他本色（未漂白）聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,MTK,1,
55152290,80,4,其他聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,,0,
55152290003,80,5,其他聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,MTK,1,
551529,80,3,其他,,0,
55152910,80,4,其他本色（未漂白）聚丙烯腈或改質聚丙烯腈纖維棉梭織物,,0,
55152910003,80,5,其他本色（未漂白）聚丙烯腈或改質聚丙烯腈纖維棉梭織物,MTK,1,
55152990,80,4,其他聚丙烯腈或改質聚丙烯腈纖維棉梭織物,,0,
55152990006,80,5,其他聚丙烯腈或改質聚丙烯腈纖維棉梭織物,MTK,1,
55159,80,2,－其他梭織物︰,,0,
551591,80,3,主要或單獨與人造纖維絲混製者,,0,
55159110,80,4,其他本色（未漂白）合成纖維棉梭織物，主要或單獨與人造纖維絲混製者,,0,
55159110006,80,5,其他本色（未漂白）合成纖維棉梭織物，主要或單獨與人造纖維絲混製者,MTK,1,
55159190,80,4,其他合成纖維棉梭織物，主要或單獨與人造纖維絲混製者,,0,
55159190009,80,5,其他合成纖維棉梭織物，主要或單獨與人造纖維絲混製者,MTK,1,
551599,80,3,其他,,0,
55159921,80,4,其他本色（未漂白）合成纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,,0,
55159921005,80,5,其他本色（未漂白）合成纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,MTK,1,
55159929,80,4,其他本色（未漂白）合成纖維棉梭織物,,0,
55159929007,80,5,其他本色（未漂白）合成纖維棉梭織物,MTK,1,
55159991,80,4,其他合成纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,,0,
55159991000,80,5,其他合成纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者,MTK,1,
55159999,80,4,其他合成纖維棉梭織物,,0,
55159999002,80,5,其他合成纖維棉梭織物,MTK,1,
5516,80,1,再生纖維棉梭織物,,0,
55161,80,2,－含再生纖維棉重量在８５％及以上者︰,,0,
551611,80,3,未漂白或漂白者,,0,
55161110,80,4,本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者,,0,
55161110002,80,5,本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者,MTK,1,
55161120,80,4,漂白再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者,,0,
55161120000,80,5,漂白再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者,MTK,1,
551612,80,3,染色者,,0,
55161200,80,4,染色再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者,,0,
55161200003,80,5,染色再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者,MTK,1,
551613,80,3,異色紗織成者,,0,
55161300,80,4,再生纖維棉異色紗織成之梭織物，含再生纖維棉重量在８５％及以上者,,0,
55161300002,80,5,再生纖維棉異色紗織成之梭織物，含再生纖維棉重量在８５％及以上者,MTK,1,
551614,80,3,印花者,,0,
55161400,80,4,印花再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者,,0,
55161400001,80,5,印花再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者,MTK,1,
55162,80,2,－含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者︰,,0,
551621,80,3,未漂白或漂白者,,0,
55162110,80,4,本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,,0,
55162110000,80,5,本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,MTK,1,
55162120,80,4,漂白再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,,0,
55162120008,80,5,漂白再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,MTK,1,
551622,80,3,染色者,,0,
55162200,80,4,染色再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,,0,
55162200001,80,5,染色再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,MTK,1,
551623,80,3,異色紗織成者,,0,
55162300,80,4,再生纖維棉異色紗織成之梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,,0,
55162300000,80,5,再生纖維棉異色紗織成之梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,MTK,1,
551624,80,3,印花者,,0,
55162400,80,4,印花再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,,0,
55162400009,80,5,印花再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者,MTK,1,
55163,80,2,－含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者︰,,0,
551631,80,3,未漂白或漂白者,,0,
55163110,80,4,本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,,0,
55163110008,80,5,本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,MTK,1,
55163120,80,4,漂白再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,,0,
55163120006,80,5,漂白再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,MTK,1,
551632,80,3,染色者,,0,
55163200,80,4,染色再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,,0,
55163200009,80,5,染色再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,MTK,1,
551633,80,3,異色紗織成者,,0,
55163300,80,4,再生纖維棉異色紗織成之梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,,0,
55163300008,80,5,再生纖維棉異色紗織成之梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,MTK,1,
551634,80,3,印花者,,0,
55163400,80,4,印花再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,,0,
55163400007,80,5,印花再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者,MTK,1,
55164,80,2,－含再生纖維棉重量未達８５％，主要或單獨與棉花混製者︰,,0,
551641,80,3,未漂白或漂白者,,0,
55164110,80,4,本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,,0,
55164110006,80,5,本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,MTK,1,
55164120,80,4,漂白再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,,0,
55164120004,80,5,漂白再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,MTK,1,
551642,80,3,染色者,,0,
55164200,80,4,染色再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,,0,
55164200007,80,5,染色再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,MTK,1,
551643,80,3,異色紗織成者,,0,
55164300,80,4,再生纖維棉異色紗織成之梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,,0,
55164300006,80,5,再生纖維棉異色紗織成之梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,MTK,1,
551644,80,3,印花者,,0,
55164400,80,4,印花再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,,0,
55164400005,80,5,印花再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者,MTK,1,
55169,80,2,－其他︰,,0,
551691,80,3,未漂白或漂白者,,0,
55169110,80,4,其他本色（未漂白）再生纖維棉梭織物,,0,
55169110005,80,5,其他本色（未漂白）再生纖維棉梭織物,MTK,1,
55169120,80,4,其他漂白再生纖維棉梭織物,,0,
55169120003,80,5,其他漂白再生纖維棉梭織物,MTK,1,
551692,80,3,染色者,,0,
55169200,80,4,其他染色再生纖維棉梭織物,,0,
55169200006,80,5,其他染色再生纖維棉梭織物,MTK,1,
551693,80,3,異色紗織成者,,0,
55169300,80,4,其他再生纖維棉異色紗織成之梭織物,,0,
55169300005,80,5,其他再生纖維棉異色紗織成之梭織物,MTK,1,
551694,80,3,印花者,,0,
55169400,80,4,其他印花再生纖維棉梭織物,,0,
55169400004,80,5,其他印花再生纖維棉梭織物,MTK,1,
56,80,0,第５６章　填充用材料、氈呢、不織布；特種紗；撚線、繩、索、纜及其製品,,0,
5601,80,1,紡織材料填充料及其製品；長度不超過５公釐之紡織纖維　紡織纖維屑及小絨球,,0,
56012,80,2,紡織材料填充料及其製品：,,0,
560121,80,3,棉製,,0,
56012110,80,4,棉胎,,0,
56012110006,80,5,棉胎,KGM,1,
56012190,80,4,棉胎製品,,0,
56012190009,80,5,棉胎製品,KGM,1,
560122,80,3,人造纖維製,,0,
56012200,80,4,人造纖維製填充料及其製品,,0,
56012200105,80,5,人造纖維製紙煙濾嘴,KGM,1,
56012200908,80,5,其他人造纖維製填充料及其製品,KGM,1,
560129,80,3,其他,,0,
56012910,80,4,絲製填充料及其製品,,0,
56012910008,80,5,絲製填充料及其製品,KGM,1,
56012990,80,4,其他紡織材料製填充料及其製品,,0,
56012990001,80,5,其他紡織材料製填充料及其製品,KGM,1,
560130,80,2,紡織纖維屑及小絨球,,0,
56013011,80,3,絲或廢絲製纖維屑,,0,
56013011004,80,4,絲或廢絲製纖維屑,KGM,1,
56013019,80,3,其他紡織纖維屑,,0,
56013019006,80,4,其他紡織纖維屑,KGM,1,
56013021,80,3,絲製小絨球,,0,
56013021002,80,4,絲製小絨球,KGM,1,
56013029,80,3,其他纖維製之小絨球,,0,
56013029004,80,4,其他纖維製之小絨球,KGM,1,
5602,80,1,氈呢，不論是否經浸漬、塗佈、被覆或黏合者,,0,
560210,80,2,針軋氈呢及經針縫纖維製之織物,,0,
56021000,80,3,針軋氈呢及經針縫纖維製之織物，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56021000000,80,4,針軋氈呢及經針縫纖維製之織物，不論是否經浸漬、塗佈、被覆或黏合者,KGM,1,
56022,80,2,－其他未經浸漬、塗佈、被覆或黏合之氈呢︰,,0,
560221,80,3,羊毛或動物細毛製,,0,
56022100,80,4,其他氈呢，羊毛或動物細毛製，未經浸漬、塗佈、被覆或黏合者,,0,
56022100007,80,5,其他氈呢，羊毛或動物細毛製，未經浸漬、塗佈、被覆或黏合者,KGM,1,
560229,80,3,其他紡織材料製,,0,
56022900,80,4,其他紡織材料製氈呢，未經浸漬、塗佈、被覆或黏合者,,0,
56022900009,80,5,其他紡織材料製氈呢，未經浸漬、塗佈、被覆或黏合者,KGM,1,
560290,80,2,其他,,0,
56029010,80,3,油毛氈,,0,
56029010001,80,4,油毛氈,KGM,1,
56029020,80,3,經浸製屋頂用氈呢墊片,,0,
56029020009,80,4,經浸製屋頂用氈呢墊片,KGM,1,
56029030,80,3,氈套,,0,
56029030007,80,4,氈套,KGM,1,
56029090,80,3,其他氈呢，經浸漬、塗佈、被覆或黏合者,,0,
56029090004,80,4,其他氈呢，經浸漬、塗佈、被覆或黏合者,KGM,1,
5603,80,1,不織布，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56031,80,2,－人造纖維絲製︰,,0,
560311,80,3,每平方公尺重量不超過２５公克者,,0,
56031110,80,4,專供絕緣用者,,0,
56031110006,80,5,專供絕緣用者,KGM,1,
56031190,80,4,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56031190009,80,5,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,KGM,1,
560312,80,3,每平方公尺重量超過２５公克但不超過７０公克者,,0,
56031210,80,4,專供絕緣用者,,0,
56031210005,80,5,專供絕緣用者,KGM,1,
56031290,80,4,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56031290008,80,5,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,KGM,1,
560313,80,3,每平方公尺重量超過７０公克但不超過１５０公克者,,0,
56031310,80,4,專供絕緣用者,,0,
56031310004,80,5,專供絕緣用者,KGM,1,
56031390,80,4,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56031390007,80,5,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,KGM,1,
560314,80,3,每平方公尺重量超過１５０公克者,,0,
56031410,80,4,專供絕緣用者,,0,
56031410003,80,5,專供絕緣用者,KGM,1,
56031490,80,4,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56031490006,80,5,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,KGM,1,
56039,80,2,－其他︰,,0,
560391,80,3,每平方公尺重量不超過２５公克者,,0,
56039110,80,4,專供絕緣用者,,0,
56039110009,80,5,專供絕緣用者,KGM,1,
56039190,80,4,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56039190002,80,5,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,KGM,1,
560392,80,3,每平方公尺重量超過２５公克但不超過７０公克者,,0,
56039210,80,4,專供絕緣用者,,0,
56039210008,80,5,專供絕緣用者,KGM,1,
56039290,80,4,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56039290001,80,5,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,KGM,1,
560393,80,3,每平方公尺重量超過７０公克但不超過１５０公克者,,0,
56039310,80,4,專供絕緣用者,,0,
56039310007,80,5,專供絕緣用者,KGM,1,
56039390,80,4,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56039390000,80,5,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,KGM,1,
560394,80,3,每平方公尺重量超過１５０公克者,,0,
56039410,80,4,專供絕緣用者,,0,
56039410006,80,5,專供絕緣用者,KGM,1,
56039490,80,4,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,,0,
56039490009,80,5,其他不織布，不論是否經浸漬、塗佈、被覆或黏合者,KGM,1,
5604,80,1,以紡織物被覆處理之橡膠線及繩；紡織紗及第５４０４或５４０５節之扁條及類似物，經橡膠或塑膠浸漬、塗佈、被覆或套覆者,,0,
560410,80,2,以紡織物被覆處理之橡膠線及繩,,0,
56041010,80,3,以絲製紡織物被覆處理之橡膠線及繩,,0,
56041010006,80,4,以絲製紡織物被覆處理之橡膠線及繩,KGM,1,
56041090,80,3,以其他纖維製紡織物被覆處理之橡膠線及繩,,0,
56041090009,80,4,以其他纖維製紡織物被覆處理之橡膠線及繩,KGM,1,
560490,80,2,其他,,0,
56049010,80,3,聚酯、尼龍或其他聚醯胺製成之高強力紗，經浸漬或塗佈者,,0,
56049010009,80,4,聚酯、尼龍或其他聚醯胺製成之高強力紗，經浸漬或塗佈者,KGM,1,
56049020,80,3,黏液嫘縈製成之高強力紗，經浸漬或塗佈者,,0,
56049020007,80,4,黏液嫘縈製成之高強力紗，經浸漬或塗佈者,KGM,1,
56049090,80,3,其他第５６０４節所屬之貨品,,0,
56049090002,80,4,其他第５６０４節所屬之貨品,KGM,1,
5605,80,1,攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者,,0,
560500,80,2,攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者,,0,
56050010,80,3,絲製攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者,,0,
56050010007,80,4,絲製攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者,KGM,1,
56050090,80,3,其他纖維製攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者,,0,
56050090000,80,4,其他纖維製攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者,KGM,1,
5606,80,1,螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０５節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗,,0,
560600,80,2,螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０５節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗,,0,
56060010,80,3,絲製螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０８節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗,,0,
56060010006,80,4,絲製螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０８節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗,KGM,1,
56060020,80,3,彈性纖維包芯紗,,0,
56060020004,80,4,彈性纖維包芯紗,KGM,1,
56060090,80,3,其他紡織材料製螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０５節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗,,0,
56060090009,80,4,其他紡織材料製螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０５節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗,KGM,1,
5607,80,1,撚線、繩、索及纜，不論是否經編辮或經橡膠或塑膠浸漬、塗佈、被覆或套覆者,,0,
56072,80,2,－瓊麻及其他龍舌蘭屬（劍麻）纖維製︰,,0,
560721,80,3,綁繩或打包線,,0,
56072100,80,4,瓊麻及其他龍舌藺屬（劍麻）纖維製綁繩或打包線,,0,
56072100002,80,5,瓊麻及其他龍舌蘭屬（劍麻）纖維製綁繩或打包線,KGM,1,
560729,80,3,其他,,0,
56072900,80,4,其他撚線、繩、索及纜，不論是否經編辮或經橡膠或塑膠浸漬、塗佈、被覆或套覆，瓊麻及其他龍舌藺屬（劍麻）纖維製,,0,
56072900004,80,5,其他撚線、繩、索及纜，不論是否經編辮或經橡膠或塑膠浸漬、塗佈、被覆或套覆，瓊麻及其他龍舌蘭屬（劍麻）纖維製,KGM,1,
