countries,hts_code,condition
2050;2110;2150;2190;2230;2470,61109090,fta
2050;2110;2150;2190;2230;2470,61112010,fta
2050;2110;2150;2190;2230;2470,61112020,fta
2050;2110;2150;2190;2230;2470,61112030,fta
2050;2110;2150;2190;2230;2470,61112040,fta
2050;2110;2150;2190;2230;2470,61112050,fta
2050;2110;2150;2190;2230;2470,61112060,fta
2050;2110;2150;2190;2230;2470,61113010,fta
2050;2110;2150;2190;2230;2470,61113020,fta
2050;2110;2150;2190;2230;2470,61113030,fta
2050;2110;2150;2190;2230;2470,61113040,fta
2050;2110;2150;2190;2230;2470,61113050,fta
2050;2110;2150;2190;2230;2470,61119005,fta
2050;2110;2150;2190;2230;2470,61119010,fta
2050;2110;2150;2190;2230;2470,61119020,fta
2050;2110;2150;2190;2230;2470,61119030,fta
2050;2110;2150;2190;2230;2470,61119040,fta
2050;2110;2150;2190;2230;2470,61119050,fta
2050;2110;2150;2190;2230;2470,61119070,fta
2050;2110;2150;2190;2230;2470,61119090,fta
2050;2110;2150;2190;2230;2470,61121100,fta
2050;2110;2150;2190;2230;2470,61121200,fta
2050;2110;2150;2190;2230;2470,61121910,fta
2050;2110;2150;2190;2230;2470,61121940,fta
2050;2110;2150;2190;2230;2470,61121980,fta
2050;2110;2150;2190;2230;2470,61122010,fta
2050;2110;2150;2190;2230;2470,61122020,fta
2050;2110;2150;2190;2230;2470,61123100,fta
2050;2110;2150;2190;2230;2470,61123900,fta
2050;2110;2150;2190;2230;2470,61124100,fta
2050;2110;2150;2190;2230;2470,61124900,fta
2050;2110;2150;2190;2230;2470,61130010,fta
2050;2110;2150;2190;2230;2470,61130090,fta
2050;2110;2150;2190;2230;2470,61142000,fta
2050;2110;2150;2190;2230;2470,61143010,fta
2050;2110;2150;2190;2230;2470,61143020,fta
2050;2110;2150;2190;2230;2470,61143030,fta
2050;2110;2150;2190;2230;2470,61149005,fta
2050;2110;2150;2190;2230;2470,61149010,fta
2050;2110;2150;2190;2230;2470,61149090,fta
2050;2110;2150;2190;2230;2470,61152100,fta
2050;2110;2150;2190;2230;2470,61152200,fta
2050;2110;2150;2190;2230;2470,61152940,fta
2050;2110;2150;2190;2230;2470,61152980,fta
2050;2110;2150;2190;2230;2470,61153010,fta
2050;2110;2150;2190;2230;2470,61153090,fta
2050;2110;2150;2190;2230;2470,61159400,fta
2050;2110;2150;2190;2230;2470,61159560,fta
2050;2110;2150;2190;2230;2470,61159590,fta
2050;2110;2150;2190;2230;2470,61159660,fta
2050;2110;2150;2190;2230;2470,61159690,fta
2050;2110;2150;2190;2230;2470,61159914,fta
2050;2110;2150;2190;2230;2470,61159919,fta
2050;2110;2150;2190;2230;2470,61159940,fta
2050;2110;2150;2190;2230;2470,61159990,fta
2050;2110;2150;2190;2230;2470,61161005,fta
2050;2110;2150;2190;2230;2470,61161008,fta
2050;2110;2150;2190;2230;2470,61161013,fta
2050;2110;2150;2190;2230;2470,61161017,fta
2050;2110;2150;2190;2230;2470,61161044,fta
2050;2110;2150;2190;2230;2470,61161048,fta
2050;2110;2150;2190;2230;2470,61161055,fta
2050;2110;2150;2190;2230;2470,61161065,fta
2050;2110;2150;2190;2230;2470,61161075,fta
2050;2110;2150;2190;2230;2470,61161095,fta
2050;2110;2150;2190;2230;2470,61169100,fta
2050;2110;2150;2190;2230;2470,61169205,fta
2050;2110;2150;2190;2230;2470,61169208,fta
2050;2110;2150;2190;2230;2470,61169264,fta
2050;2110;2150;2190;2230;2470,61169274,fta
2050;2110;2150;2190;2230;2470,61169288,fta
2050;2110;2150;2190;2230;2470,61169294,fta
2050;2110;2150;2190;2230;2470,61169305,fta
2050;2110;2150;2190;2230;2470,61169308,fta
2050;2110;2150;2190;2230;2470,61169364,fta
2050;2110;2150;2190;2230;2470,61169374,fta
2050;2110;2150;2190;2230;2470,61169388,fta
2050;2110;2150;2190;2230;2470,61169394,fta
2050;2110;2150;2190;2230;2470,61169920,fta
2050;2110;2150;2190;2230;2470,61169935,fta
2050;2110;2150;2190;2230;2470,61169948,fta
2050;2110;2150;2190;2230;2470,61169954,fta
2050;2110;2150;2190;2230;2470,61169975,fta
2050;2110;2150;2190;2230;2470,61169995,fta
2050;2110;2150;2190;2230;2470,61171010,fta
2050;2110;2150;2190;2230;2470,61171020,fta
2050;2110;2150;2190;2230;2470,61171040,fta
2050;2110;2150;2190;2230;2470,61171060,fta
2050;2110;2150;2190;2230;2470,61178020,fta
2050;2110;2150;2190;2230;2470,61178030,fta
2050;2110;2150;2190;2230;2470,61178085,fta
2050;2110;2150;2190;2230;2470,61178087,fta
2050;2110;2150;2190;2230;2470,61178095,fta
2050;2110;2150;2190;2230;2470,61179010,fta
2050;2110;2150;2190;2230;2470,61179090,fta
2050;2110;2150;2190;2230;2470,62012011,fta
2050;2110;2150;2190;2230;2470,62012019,fta
2050;2110;2150;2190;2230;2470,62012029,fta
2050;2110;2150;2190;2230;2470,62012035,fta
2050;2110;2150;2190;2230;2470,62012040,fta
2050;2110;2150;2190;2230;2470,62013012,fta
2050;2110;2150;2190;2230;2470,62013020,fta
2050;2110;2150;2190;2230;2470,62013030,fta
2050;2110;2150;2190;2230;2470,62013040,fta
2050;2110;2150;2190;2230;2470,62013050,fta
2050;2110;2150;2190;2230;2470,62013060,fta
2050;2110;2150;2190;2230;2470,62013070,fta
2050;2110;2150;2190;2230;2470,62013080,fta
2050;2110;2150;2190;2230;2470,62014010,fta
2050;2110;2150;2190;2230;2470,62014015,fta
2050;2110;2150;2190;2230;2470,62014020,fta
2050;2110;2150;2190;2230;2470,62014025,fta
2050;2110;2150;2190;2230;2470,62014035,fta
2050;2110;2150;2190;2230;2470,62014040,fta
2050;2110;2150;2190;2230;2470,62014045,fta
2050;2110;2150;2190;2230;2470,62014050,fta
2050;2110;2150;2190;2230;2470,62014055,fta
2050;2110;2150;2190;2230;2470,62014060,fta
2050;2110;2150;2190;2230;2470,62014065,fta
2050;2110;2150;2190;2230;2470,62014070,fta
2050;2110;2150;2190;2230;2470,62014075,fta
2050;2110;2150;2190;2230;2470,62019019,fta
2050;2110;2150;2190;2230;2470,62019029,fta
2050;2110;2150;2190;2230;2470,62019039,fta
2050;2110;2150;2190;2230;2470,62019049,fta
2050;2110;2150;2190;2230;2470,62019059,fta
2050;2110;2150;2190;2230;2470,62019069,fta
2050;2110;2150;2190;2230;2470,62022011,fta
2050;2110;2150;2190;2230;2470,62022019,fta
2050;2110;2150;2190;2230;2470,62022029,fta
2050;2110;2150;2190;2230;2470,62022035,fta
2050;2110;2150;2190;2230;2470,62022040,fta
2050;2110;2150;2190;2230;2470,62023012,fta
2050;2110;2150;2190;2230;2470,62023020,fta
2050;2110;2150;2190;2230;2470,62023030,fta
2050;2110;2150;2190;2230;2470,62023040,fta
2050;2110;2150;2190;2230;2470,62023050,fta
2050;2110;2150;2190;2230;2470,62023060,fta
2050;2110;2150;2190;2230;2470,62023070,fta
2050;2110;2150;2190;2230;2470,62023080,fta
2050;2110;2150;2190;2230;2470,62024010,fta
2050;2110;2150;2190;2230;2470,62024015,fta
2050;2110;2150;2190;2230;2470,62024020,fta
2050;2110;2150;2190;2230;2470,62024025,fta
2050;2110;2150;2190;2230;2470,62024035,fta
2050;2110;2150;2190;2230;2470,62024040,fta
2050;2110;2150;2190;2230;2470,62024045,fta
2050;2110;2150;2190;2230;2470,62024050,fta
2050;2110;2150;2190;2230;2470,62024055,fta
2050;2110;2150;2190;2230;2470,62024060,fta
2050;2110;2150;2190;2230;2470,62024065,fta
2050;2110;2150;2190;2230;2470,62024070,fta
2050;2110;2150;2190;2230;2470,62024075,fta
2050;2110;2150;2190;2230;2470,62029019,fta
2050;2110;2150;2190;2230;2470,62029029,fta
2050;2110;2150;2190;2230;2470,62029039,fta
2050;2110;2150;2190;2230;2470,62029049,fta
2050;2110;2150;2190;2230;2470,62029059,fta
2050;2110;2150;2190;2230;2470,62029069,fta
2050;2110;2150;2190;2230;2470,62031115,fta
2050;2110;2150;2190;2230;2470,62031130,fta
2050;2110;2150;2190;2230;2470,62031160,fta
2050;2110;2150;2190;2230;2470,62031190,fta
2050;2110;2150;2190;2230;2470,62031210,fta
2050;2110;2150;2190;2230;2470,62031220,fta
2050;2110;2150;2190;2230;2470,62031910,fta
2050;2110;2150;2190;2230;2470,62031920,fta
2050;2110;2150;2190;2230;2470,62031930,fta
2050;2110;2150;2190;2230;2470,62031950,fta
2050;2110;2150;2190;2230;2470,62031990,fta
2050;2110;2150;2190;2230;2470,62032210,fta
2050;2110;2150;2190;2230;2470,62032230,fta
2050;2110;2150;2190;2230;2470,62032300,fta
2050;2110;2150;2190;2230;2470,62032910,fta
2050;2110;2150;2190;2230;2470,62032915,fta
2050;2110;2150;2190;2230;2470,62032920,fta
2050;2110;2150;2190;2230;2470,62032930,fta
2050;2110;2150;2190;2230;2470,62033150,fta
2050;2110;2150;2190;2230;2470,62033190,fta
2050;2110;2150;2190;2230;2470,62033210,fta
2050;2110;2150;2190;2230;2470,62033220,fta
2050;2110;2150;2190;2230;2470,62033310,fta
2050;2110;2150;2190;2230;2470,62033320,fta
2050;2110;2150;2190;2230;2470,62033910,fta
2050;2110;2150;2190;2230;2470,62033920,fta
2050;2110;2150;2190;2230;2470,62033950,fta
2050;2110;2150;2190;2230;2470,62033990,fta
2050;2110;2150;2190;2230;2470,62034101,fta
2050;2110;2150;2190;2230;2470,62034103,fta
2050;2110;2150;2190;2230;2470,62034106,fta
2050;2110;2150;2190;2230;2470,62034108,fta
2050;2110;2150;2190;2230;2470,62034125,fta
2050;2110;2150;2190;2230;2470,62034130,fta
2050;2110;2150;2190;2230;2470,62034160,fta
2050;2110;2150;2190;2230;2470,62034180,fta
2050;2110;2150;2190;2230;2470,62034203,fta
2050;2110;2150;2190;2230;2470,62034205,fta
2050;2110;2150;2190;2230;2470,62034207,fta
2050;2110;2150;2190;2230;2470,62034217,fta
2050;2110;2150;2190;2230;2470,62034225,fta
2050;2110;2150;2190;2230;2470,62034245,fta
2050;2110;2150;2190;2230;2470,62034301,fta
2050;2110;2150;2190;2230;2470,62034303,fta
2050;2110;2150;2190;2230;2470,62034305,fta
2050;2110;2150;2190;2230;2470,62034309,fta
2050;2110;2150;2190;2230;2470,62034311,fta
2050;2110;2150;2190;2230;2470,62034313,fta
2050;2110;2150;2190;2230;2470,62034345,fta
2050;2110;2150;2190;2230;2470,62034355,fta
2050;2110;2150;2190;2230;2470,62034360,fta
2050;2110;2150;2190;2230;2470,62034365,fta
2050;2110;2150;2190;2230;2470,62034370,fta
2050;2110;2150;2190;2230;2470,62034375,fta
2050;2110;2150;2190;2230;2470,62034390,fta
2050;2110;2150;2190;2230;2470,62034901,fta
2050;2110;2150;2190;2230;2470,62034905,fta
2050;2110;2150;2190;2230;2470,62034907,fta
2050;2110;2150;2190;2230;2470,62034909,fta
2050;2110;2150;2190;2230;2470,62034925,fta
2050;2110;2150;2190;2230;2470,62034935,fta
2050;2110;2150;2190;2230;2470,62034950,fta
2050;2110;2150;2190;2230;2470,62034960,fta
2050;2110;2150;2190;2230;2470,62034990,fta
2050;2110;2150;2190;2230;2470,62041100,fta
2050;2110;2150;2190;2230;2470,62041200,fta
2050;2110;2150;2190;2230;2470,62041310,fta
2050;2110;2150;2190;2230;2470,62041320,fta
2050;2110;2150;2190;2230;2470,62041910,fta
2050;2110;2150;2190;2230;2470,62041920,fta
2050;2110;2150;2190;2230;2470,62041940,fta
2050;2110;2150;2190;2230;2470,62041980,fta
2050;2110;2150;2190;2230;2470,62042100,fta
2050;2110;2150;2190;2230;2470,62042210,fta
2050;2110;2150;2190;2230;2470,62042230,fta
2050;2110;2150;2190;2230;2470,62042300,fta
2050;2110;2150;2190;2230;2470,62042920,fta
2050;2110;2150;2190;2230;2470,62042940,fta
2050;2110;2150;2190;2230;2470,62043110,fta
2050;2110;2150;2190;2230;2470,62043120,fta
2050;2110;2150;2190;2230;2470,62043210,fta
2050;2110;2150;2190;2230;2470,62043220,fta
2050;2110;2150;2190;2230;2470,62043310,fta
2050;2110;2150;2190;2230;2470,62043320,fta
2050;2110;2150;2190;2230;2470,62043340,fta
2050;2110;2150;2190;2230;2470,62043350,fta
2050;2110;2150;2190;2230;2470,62043920,fta
2050;2110;2150;2190;2230;2470,62043930,fta
2050;2110;2150;2190;2230;2470,62043960,fta
2050;2110;2150;2190;2230;2470,62043980,fta
2050;2110;2150;2190;2230;2470,62044110,fta
2050;2110;2150;2190;2230;2470,62044120,fta
2050;2110;2150;2190;2230;2470,62044210,fta
2050;2110;2150;2190;2230;2470,62044220,fta
2050;2110;2150;2190;2230;2470,62044230,fta
2050;2110;2150;2190;2230;2470,62044310,fta
2050;2110;2150;2190;2230;2470,62044320,fta
2050;2110;2150;2190;2230;2470,62044330,fta
2050;2110;2150;2190;2230;2470,62044340,fta
2050;2110;2150;2190;2230;2470,62044420,fta
2050;2110;2150;2190;2230;2470,62044430,fta
2050;2110;2150;2190;2230;2470,62044440,fta
2050;2110;2150;2190;2230;2470,62044910,fta
2050;2110;2150;2190;2230;2470,62044950,fta
2050;2110;2150;2190;2230;2470,62045100,fta
2050;2110;2150;2190;2230;2470,62045210,fta
2050;2110;2150;2190;2230;2470,62045220,fta
2050;2110;2150;2190;2230;2470,62045310,fta
2050;2110;2150;2190;2230;2470,62045320,fta
2050;2110;2150;2190;2230;2470,62045330,fta
2050;2110;2150;2190;2230;2470,62045910,fta
2050;2110;2150;2190;2230;2470,62045920,fta
2050;2110;2150;2190;2230;2470,62045930,fta
2050;2110;2150;2190;2230;2470,62045940,fta
2050;2110;2150;2190;2230;2470,62046105,fta
2050;2110;2150;2190;2230;2470,62046115,fta
2050;2110;2150;2190;2230;2470,62046160,fta
2050;2110;2150;2190;2230;2470,62046180,fta
2050;2110;2150;2190;2230;2470,62046203,fta
2050;2110;2150;2190;2230;2470,62046205,fta
2050;2110;2150;2190;2230;2470,62046215,fta
2050;2110;2150;2190;2230;2470,62046250,fta
2050;2110;2150;2190;2230;2470,62046260,fta
2050;2110;2150;2190;2230;2470,62046270,fta
2050;2110;2150;2190;2230;2470,62046280,fta
2050;2110;2150;2190;2230;2470,62046301,fta
2050;2110;2150;2190;2230;2470,62046302,fta
2050;2110;2150;2190;2230;2470,62046303,fta
2050;2110;2150;2190;2230;2470,62046308,fta
2050;2110;2150;2190;2230;2470,62046309,fta
2050;2110;2150;2190;2230;2470,62046311,fta
2050;2110;2150;2190;2230;2470,62046350,fta
2050;2110;2150;2190;2230;2470,62046355,fta
2050;2110;2150;2190;2230;2470,62046360,fta
2050;2110;2150;2190;2230;2470,62046365,fta
2050;2110;2150;2190;2230;2470,62046370,fta
2050;2110;2150;2190;2230;2470,62046375,fta
2050;2110;2150;2190;2230;2470,62046390,fta
2050;2110;2150;2190;2230;2470,62046901,fta
2050;2110;2150;2190;2230;2470,62046902,fta
2050;2110;2150;2190;2230;2470,62046903,fta
2050;2110;2150;2190;2230;2470,62046904,fta
2050;2110;2150;2190;2230;2470,62046905,fta
2050;2110;2150;2190;2230;2470,62046906,fta
2050;2110;2150;2190;2230;2470,62046915,fta
2050;2110;2150;2190;2230;2470,62046922,fta
2050;2110;2150;2190;2230;2470,62046928,fta
2050;2110;2150;2190;2230;2470,62046945,fta
2050;2110;2150;2190;2230;2470,62046965,fta
2050;2110;2150;2190;2230;2470,62046980,fta
2050;2110;2150;2190;2230;2470,62052010,fta
2050;2110;2150;2190;2230;2470,62052020,fta
2050;2110;2150;2190;2230;2470,62053010,fta
2050;2110;2150;2190;2230;2470,62053015,fta
2050;2110;2150;2190;2230;2470,62053020,fta
2050;2110;2150;2190;2230;2470,62059005,fta
2050;2110;2150;2190;2230;2470,62059007,fta
2050;2110;2150;2190;2230;2470,62059010,fta
2050;2110;2150;2190;2230;2470,62059030,fta
2050;2110;2150;2190;2230;2470,62059040,fta
2050;2110;2150;2190;2230;2470,62061000,fta
2050;2110;2150;2190;2230;2470,62062010,fta
2050;2110;2150;2190;2230;2470,62062020,fta
2050;2110;2150;2190;2230;2470,62062030,fta
2050;2110;2150;2190;2230;2470,62063010,fta
2050;2110;2150;2190;2230;2470,62063020,fta
2050;2110;2150;2190;2230;2470,62063030,fta
2050;2110;2150;2190;2230;2470,62064010,fta
2050;2110;2150;2190;2230;2470,62064020,fta
2050;2110;2150;2190;2230;2470,62064025,fta
2050;2110;2150;2190;2230;2470,62064030,fta
2050;2110;2150;2190;2230;2470,62069000,fta
2050;2110;2150;2190;2230;2470,62071100,fta
2050;2110;2150;2190;2230;2470,62071910,fta
2050;2110;2150;2190;2230;2470,62071990,fta
2050;2110;2150;2190;2230;2470,62072100,fta
2050;2110;2150;2190;2230;2470,62072200,fta
2050;2110;2150;2190;2230;2470,62072910,fta
2050;2110;2150;2190;2230;2470,62072990,fta
2050;2110;2150;2190;2230;2470,62079110,fta
2050;2110;2150;2190;2230;2470,62079130,fta
2050;2110;2150;2190;2230;2470,62079920,fta
2050;2110;2150;2190;2230;2470,62079940,fta
2050;2110;2150;2190;2230;2470,62079970,fta
2050;2110;2150;2190;2230;2470,62079975,fta
2050;2110;2150;2190;2230;2470,62079985,fta
2050;2110;2150;2190;2230;2470,62079990,fta
2050;2110;2150;2190;2230;2470,62081100,fta
2050;2110;2150;2190;2230;2470,62081920,fta
2050;2110;2150;2190;2230;2470,62081950,fta
2050;2110;2150;2190;2230;2470,62081990,fta
2050;2110;2150;2190;2230;2470,62082100,fta
2050;2110;2150;2190;2230;2470,62082200,fta
2050;2110;2150;2190;2230;2470,62082910,fta
2050;2110;2150;2190;2230;2470,62082990,fta
2050;2110;2150;2190;2230;2470,62089110,fta
2050;2110;2150;2190;2230;2470,62089130,fta
2050;2110;2150;2190;2230;2470,62089200,fta
2050;2110;2150;2190;2230;2470,62089920,fta
2050;2110;2150;2190;2230;2470,62089930,fta
2050;2110;2150;2190;2230;2470,62089950,fta
2050;2110;2150;2190;2230;2470,62089980,fta
2050;2110;2150;2190;2230;2470,62092010,fta
2050;2110;2150;2190;2230;2470,62092020,fta
2050;2110;2150;2190;2230;2470,62092030,fta
2050;2110;2150;2190;2230;2470,62092050,fta
2050;2110;2150;2190;2230;2470,62093010,fta
2050;2110;2150;2190;2230;2470,62093020,fta
2050;2110;2150;2190;2230;2470,62093030,fta
2050;2110;2150;2190;2230;2470,62099005,fta
2050;2110;2150;2190;2230;2470,62099010,fta
2050;2110;2150;2190;2230;2470,62099020,fta
2050;2110;2150;2190;2230;2470,62099030,fta
2050;2110;2150;2190;2230;2470,62099050,fta
2050;2110;2150;2190;2230;2470,62099090,fta
2050;2110;2150;2190;2230;2470,62101020,fta
2050;2110;2150;2190;2230;2470,62101050,fta
2050;2110;2150;2190;2230;2470,62101070,fta
2050;2110;2150;2190;2230;2470,62101090,fta
2050;2110;2150;2190;2230;2470,62102030,fta
2050;2110;2150;2190;2230;2470,62102050,fta
2050;2110;2150;2190;2230;2470,62102070,fta
2050;2110;2150;2190;2230;2470,62102090,fta
2050;2110;2150;2190;2230;2470,62103030,fta
2050;2110;2150;2190;2230;2470,62103050,fta
2050;2110;2150;2190;2230;2470,62103070,fta
2050;2110;2150;2190;2230;2470,62103090,fta
2050;2110;2150;2190;2230;2470,62104015,fta
2050;2110;2150;2190;2230;2470,62104025,fta
2050;2110;2150;2190;2230;2470,62104028,fta
2050;2110;2150;2190;2230;2470,62104029,fta
2050;2110;2150;2190;2230;2470,62104035,fta
2050;2110;2150;2190;2230;2470,62104055,fta
2050;2110;2150;2190;2230;2470,62104075,fta
2050;2110;2150;2190;2230;2470,62104080,fta
2050;2110;2150;2190;2230;2470,62105003,fta
2050;2110;2150;2190;2230;2470,62105005,fta
2050;2110;2150;2190;2230;2470,62105012,fta
2050;2110;2150;2190;2230;2470,62105022,fta
2050;2110;2150;2190;2230;2470,62105035,fta
2050;2110;2150;2190;2230;2470,62105055,fta
2050;2110;2150;2190;2230;2470,62105075,fta
2050;2110;2150;2190;2230;2470,62105080,fta
2050;2110;2150;2190;2230;2470,62111110,fta
2050;2110;2150;2190;2230;2470,62111140,fta
2050;2110;2150;2190;2230;2470,62111180,fta
2050;2110;2150;2190;2230;2470,62111210,fta
2050;2110;2150;2190;2230;2470,62111240,fta
2050;2110;2150;2190;2230;2470,62111280,fta
2050;2110;2150;2190;2230;2470,62112004,fta
2050;2110;2150;2190;2230;2470,62112008,fta
2050;2110;2150;2190;2230;2470,62112015,fta
2050;2110;2150;2190;2230;2470,62112024,fta
2050;2110;2150;2190;2230;2470,62112028,fta
2050;2110;2150;2190;2230;2470,62112034,fta
2050;2110;2150;2190;2230;2470,62112038,fta
2050;2110;2150;2190;2230;2470,62112044,fta
2050;2110;2150;2190;2230;2470,62112048,fta
2050;2110;2150;2190;2230;2470,62112054,fta
2050;2110;2150;2190;2230;2470,62112058,fta
2050;2110;2150;2190;2230;2470,62112064,fta
2050;2110;2150;2190;2230;2470,62112068,fta
2050;2110;2150;2190;2230;2470,62112074,fta
2050;2110;2150;2190;2230;2470,62112078,fta
2050;2110;2150;2190;2230;2470,62113250,fta
2050;2110;2150;2190;2230;2470,62113290,fta
2050;2110;2150;2190;2230;2470,62113350,fta
2050;2110;2150;2190;2230;2470,62113390,fta
2050;2110;2150;2190;2230;2470,62113903,fta
2050;2110;2150;2190;2230;2470,62113907,fta
2050;2110;2150;2190;2230;2470,62113915,fta
2050;2110;2150;2190;2230;2470,62113930,fta
2050;2110;2150;2190;2230;2470,62113960,fta
2050;2110;2150;2190;2230;2470,62113980,fta
2050;2110;2150;2190;2230;2470,62114205,fta
2050;2110;2150;2190;2230;2470,62114210,fta
2050;2110;2150;2190;2230;2470,62114305,fta
2050;2110;2150;2190;2230;2470,62114310,fta
2050;2110;2150;2190;2230;2470,62114903,fta
2050;2110;2150;2190;2230;2470,62114915,fta
2050;2110;2150;2190;2230;2470,62114925,fta
2050;2110;2150;2190;2230;2470,62114950,fta
2050;2110;2150;2190;2230;2470,62114960,fta
2050;2110;2150;2190;2230;2470,62114980,fta
2050;2110;2150;2190;2230;2470,62121030,fta
2050;2110;2150;2190;2230;2470,62121050,fta
2050;2110;2150;2190;2230;2470,62121070,fta
2050;2110;2150;2190;2230;2470,62121090,fta
2050;2110;2150;2190;2230;2470,62122000,fta
2050;2110;2150;2190;2230;2470,62123000,fta
2050;2110;2150;2190;2230;2470,62129000,fta
2050;2110;2150;2190;2230;2470,62132010,fta
2050;2110;2150;2190;2230;2470,62132020,fta
2050;2110;2150;2190;2230;2470,62139005,fta
2050;2110;2150;2190;2230;2470,62139007,fta
2050;2110;2150;2190;2230;2470,62139010,fta
2050;2110;2150;2190;2230;2470,62139020,fta
2050;2110;2150;2190;2230;2470,62141010,fta
2050;2110;2150;2190;2230;2470,62141020,fta
2050;2110;2150;2190;2230;2470,62142000,fta
2050;2110;2150;2190;2230;2470,62143000,fta
2050;2110;2150;2190;2230;2470,62144000,fta
2050;2110;2150;2190;2230;2470,62149000,fta
2050;2110;2150;2190;2230;2470,62151000,fta
2050;2110;2150;2190;2230;2470,62152000,fta
2050;2110;2150;2190;2230;2470,62159000,fta
2050;2110;2150;2190;2230;2470,62160005,fta
2050;2110;2150;2190;2230;2470,62160008,fta
2050;2110;2150;2190;2230;2470,62160013,fta
2050;2110;2150;2190;2230;2470,62160017,fta
2050;2110;2150;2190;2230;2470,62160019,fta
2050;2110;2150;2190;2230;2470,62160021,fta
2050;2110;2150;2190;2230;2470,62160024,fta
2050;2110;2150;2190;2230;2470,62160026,fta
2050;2110;2150;2190;2230;2470,62160029,fta
2050;2110;2150;2190;2230;2470,62160031,fta
2050;2110;2150;2190;2230;2470,62160033,fta
2050;2110;2150;2190;2230;2470,62160035,fta
2050;2110;2150;2190;2230;2470,62160038,fta
2050;2110;2150;2190;2230;2470,62160041,fta
2050;2110;2150;2190;2230;2470,62160043,fta
2050;2110;2150;2190;2230;2470,62160046,fta
2050;2110;2150;2190;2230;2470,62160054,fta
2050;2110;2150;2190;2230;2470,62160058,fta
2050;2110;2150;2190;2230;2470,62160080,fta
2050;2110;2150;2190;2230;2470,62160090,fta
2050;2110;2150;2190;2230;2470,62171010,fta
2050;2110;2150;2190;2230;2470,62171085,fta
2050;2110;2150;2190;2230;2470,62171095,fta
2050;2110;2150;2190;2230;2470,62179010,fta
2050;2110;2150;2190;2230;2470,62179090,fta
2050;2110;2150;2190;2230;2470,63011000,fta
2050;2110;2150;2190;2230;2470,63012000,fta
2050;2110;2150;2190;2230;2470,63013000,fta
2050;2110;2150;2190;2230;2470,63014000,fta
2050;2110;2150;2190;2230;2470,63019000,fta
2050;2110;2150;2190;2230;2470,63021000,fta
2050;2110;2150;2190;2230;2470,63022130,fta
2050;2110;2150;2190;2230;2470,63022150,fta
2050;2110;2150;2190;2230;2470,63022170,fta
2050;2110;2150;2190;2230;2470,63022190,fta
2050;2110;2150;2190;2230;2470,63022210,fta
2050;2110;2150;2190;2230;2470,63022220,fta
2050;2110;2150;2190;2230;2470,63022900,fta
2050;2110;2150;2190;2230;2470,63023130,fta
2050;2110;2150;2190;2230;2470,63023150,fta
2050;2110;2150;2190;2230;2470,63023170,fta
2050;2110;2150;2190;2230;2470,63023190,fta
2050;2110;2150;2190;2230;2470,63023210,fta
2050;2110;2150;2190;2230;2470,63023220,fta
2050;2110;2150;2190;2230;2470,63023900,fta
2050;2110;2150;2190;2230;2470,63024010,fta
2050;2110;2150;2190;2230;2470,63024020,fta
2050;2110;2150;2190;2230;2470,63025110,fta
2050;2110;2150;2190;2230;2470,63025120,fta
2050;2110;2150;2190;2230;2470,63025130,fta
2050;2110;2150;2190;2230;2470,63025140,fta
2050;2110;2150;2190;2230;2470,63025300,fta
2050;2110;2150;2190;2230;2470,63025910,fta
2050;2110;2150;2190;2230;2470,63025920,fta
2050;2110;2150;2190;2230;2470,63025930,fta
2050;2110;2150;2190;2230;2470,63026000,fta
2050;2110;2150;2190;2230;2470,63029100,fta
2050;2110;2150;2190;2230;2470,63029310,fta
2050;2110;2150;2190;2230;2470,63029320,fta
2050;2110;2150;2190;2230;2470,63029910,fta
2050;2110;2150;2190;2230;2470,63029915,fta
2050;2110;2150;2190;2230;2470,63029920,fta
2050;2110;2150;2190;2230;2470,63031200,fta
2050;2110;2150;2190;2230;2470,63031911,fta
2050;2110;2150;2190;2230;2470,63031921,fta
2050;2110;2150;2190;2230;2470,63039100,fta
2050;2110;2150;2190;2230;2470,63039210,fta
2050;2110;2150;2190;2230;2470,63039220,fta
2050;2110;2150;2190;2230;2470,63039900,fta
2050;2110;2150;2190;2230;2470,63041110,fta
2050;2110;2150;2190;2230;2470,63041120,fta
2050;2110;2150;2190;2230;2470,63041130,fta
2050;2110;2150;2190;2230;2470,63041905,fta
2050;2110;2150;2190;2230;2470,63041910,fta
2050;2110;2150;2190;2230;2470,63041915,fta
2050;2110;2150;2190;2230;2470,63041920,fta
2050;2110;2150;2190;2230;2470,63041930,fta
2050;2110;2150;2190;2230;2470,63042000,fta
2050;2110;2150;2190;2230;2470,63049101,fta
2050;2110;2150;2190;2230;2470,63049200,fta
2050;2110;2150;2190;2230;2470,63049300,fta
2050;2110;2150;2190;2230;2470,63049910,fta
2050;2110;2150;2190;2230;2470,63049915,fta
2050;2110;2150;2190;2230;2470,63049925,fta
2050;2110;2150;2190;2230;2470,63049935,fta
2050;2110;2150;2190;2230;2470,63049940,fta
2050;2110;2150;2190;2230;2470,63049960,fta
2050;2110;2150;2190;2230;2470,63051000,fta
2050;2110;2150;2190;2230;2470,63052000,fta
2050;2110;2150;2190;2230;2470,63053200,fta
2050;2110;2150;2190;2230;2470,63053300,fta
2050;2110;2150;2190;2230;2470,63053900,fta
2050;2110;2150;2190;2230;2470,63059000,fta
2050;2110;2150;2190;2230;2470,63061200,fta
