GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,START_DATE
8502201000,80,3,출력이 75킬로볼트암페어 이하인 것,U,1,2002-01-01
8502202000,80,3,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,U,1,2017-01-01
85022030,80,3,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,,0,
8502203010,80,4,400킬로와트에 상응하는 출력 이상인 것,U,1,2013-01-01
8502203090,80,4,기타,U,1,2002-01-01
8502204000,80,3,출력이 750킬로볼트암페어를 초과하는 것,U,1,2002-01-01
85023,80,2,그 밖의 발전세트,,0,
850231,80,3,풍력의 것,,0,
8502311000,80,4,출력이 75킬로볼트암페어 이하인 것,U,1,2002-01-01
8502312000,80,4,출력이 75킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,U,1,2017-01-01
8502314000,80,4,출력이 750킬로볼트암페어를 초과하는 것,U,1,2002-01-01
850239,80,3,기타,,0,
8502391000,80,4,출력이 75킬로볼트암페어 이하인 것,U,1,2002-01-01
8502392000,80,4,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,U,1,2017-01-01
8502393000,80,4,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,U,1,2017-01-01
8502394000,80,4,출력이 750킬로볼트암페어를 초과하는 것,U,1,2002-01-01
8502400000,80,2,회전변환기,U,1,2002-01-01
8503,80,1,부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다),,0,
850300,80,2,부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다),,0,
8503001000,80,3,전동기의 것,,1,2002-01-01
85030020,80,3,발전기ㆍ발전세트의 것,,0,
8503002010,80,4,풍력발전기용,,1,2013-01-01
8503002090,80,4,기타,,1,2011-01-01
8503003000,80,3,회전변환기의 것,,1,2002-01-01
8504,80,1,변압기ㆍ정지형 변환기(예: 정류기)와 유도자,,0,
850410,80,2,방전등용이나 방전관용 안정기,,0,
85041010,80,3,전류가 20암페어 이하인 것,,0,
8504101010,80,4,전류가 1암페어 이하인 것,U,1,2002-01-01
8504101020,80,4,전류가 1암페어 초과 20암페어 이하인 것,U,1,2017-01-01
8504102000,80,3,전류가 20암페어 초과 60암페어 이하인 것,U,1,2017-01-01
8504103000,80,3,전류가 60암페어를 초과하는 것,U,1,2002-01-01
