GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,IS_LEAF,START_DATE
6405909000,80,3,à semelles extérieures en autres matières,1,01-01-1972
6406000000,80,1,"Parties de chaussures (y compris les dessus même fixés à des semelles autres que les semelles extérieures); semelles intérieures amovibles, talonnettes et articles similaires amovibles; guêtres, jambières et articles similaires, et leurs parties",0,01-01-1972
6406100000,80,2,"Dessus de chaussures et leurs parties, à l'exclusion des contreforts et bouts durs",0,01-01-1972
6406101000,80,3,en cuir naturel,0,01-01-2009
6406101010,80,4,faits à la main,1,01-01-2009
6406101090,80,4,autres,1,01-01-2009
6406109000,80,3,en autres matières,0,01-01-1972
6406109010,80,4,faits à la main,1,01-01-1972
6406109090,80,4,autres,1,01-01-1972
6406200000,80,2,"Semelles extérieures et talons, en caoutchouc ou en matière plastique",0,01-01-1972
6406201000,80,3,en caoutchouc,0,01-01-1972
6406201010,80,4,faits à la main,1,01-01-1972
6406201090,80,4,autres,1,01-01-1972
6406209000,80,3,en matière plastique,0,01-01-1972
6406209010,80,4,faits à la main,1,01-01-1972
6406209090,80,4,autres,1,01-01-1972
6406900000,80,2,autres,0,01-01-2012
6406903000,80,3,Assemblages formés de dessus de chaussures fixés aux semelles premières ou à d'autres parties inférieures et dépourvus de semelles extérieures,0,01-01-2012
6406903010,80,4,faits à la main,1,01-01-2012
6406903090,80,4,autres,1,01-01-2012
6406905000,80,3,Semelles intérieures et autres accessoires amovibles,0,01-01-2012
6406905010,80,4,faits à la main,1,01-01-2012
6406905090,80,4,autres,1,01-01-2012
6406906000,80,3,Semelles extérieures en cuir naturel ou reconstitué,0,01-01-2012
6406906010,80,4,faits à la main,1,01-01-2012
6406906090,80,4,autres,1,01-01-2012
6406909000,80,3,autres,0,01-01-2012
6406909010,80,4,"Guêtres, jambières et articles similaires et leurs parties",1,01-01-2012
6406909020,10,4,autres,,01-01-2012
6406909020,80,5,faits à la main,1,01-01-2012
6406909090,80,5,autres,1,01-01-2012
6500000000,80,0,COIFFURES ET PARTIES DE COIFFURES,0,31-12-1971
6501000000,80,1,"Cloches non dressées (mises en forme) ni tournurées (mises en tournure), plateaux (disques), manchons (cylindres) même fendus dans le sens de la hauteur, en feutre, pour chapeaux",1,01-01-1972
6502000000,80,1,"Cloches ou formes pour chapeaux, tressées ou fabriquées par l'assemblage de bandes en toutes matières, non dressées (mises en forme) ni tournurées (mises en tournure) ni garnies",1,01-01-1972
6504000000,80,1,"Chapeaux et autres coiffures, tressés ou fabriqués par l'assemblage de bandes en toutes matières, même garnis",1,01-01-1972
6505000000,80,1,"Chapeaux et autres coiffures en bonneterie ou confectionnés à l'aide de dentelles, de feutre ou d'autres produits textiles, en pièces (mais non en bandes), même garnis; résilles et filets à cheveux en toutes matières, même garnis",0,01-01-1972
6505001000,80,2,"en feutre de poils ou de laine et poils, fabriqués à l'aide des cloches ou des plateaux du n$o 6501 00 00",1,01-01-2012
6505003000,10,2,autres,,01-01-2012
6505003000,80,3,"Casquettes, képis et coiffures similaires comportant une visière",1,01-01-2012
6505009000,80,3,autres,0,01-01-2012
6505009010,80,4,"Bérets en laine, faits à la main",1,01-01-2012
6505009090,80,4,autres,1,01-01-2012
6506000000,80,1,"Autres chapeaux et coiffures, même garnis",0,01-01-1972
6506100000,80,2,Coiffures de sécurité,0,01-01-1972
6506101000,80,3,en matière plastique,1,01-01-1972
6506108000,80,3,en autres matières,1,01-01-1995
6506910000,10,2,autres,,01-01-1972
6506910000,80,3,en caoutchouc ou en matière plastique,1,01-01-1972
6506990000,80,3,en autres matières,0,01-01-1972
6506991000,80,4,"en feutre de poils ou de laine et poils, fabriqués à l'aide des cloches ou des plateaux du n$o 6501 00 00",1,01-01-2007
6506999000,80,4,autres,1,01-01-2007
6507000000,80,1,"Bandes pour garniture intérieure, coiffes, couvre-coiffures, carcasses, visières et jugulaires pour la chapellerie",1,01-01-1972
6600000000,80,0,"PARAPLUIES, OMBRELLES, PARASOLS, CANNES, CANNES-SIÈGES, FOUETS, CRAVACHES ET LEURS PARTIES",0,31-12-1971
6601000000,80,1,"Parapluies, ombrelles et parasols (y compris les parapluies-cannes, les parasols de jardin et articles similaires)",0,01-01-1972
6601100000,80,2,Parasols de jardin et articles similaires,1,01-01-1972
6601910000,10,2,autres,,01-01-1972
6601910000,80,3,à mât ou manche télescopique,1,01-01-1972
6601990000,80,3,autres,0,01-01-1972
6601992000,80,4,avec couverture en tissus de matières textiles,1,01-01-2011
6601999000,80,4,autres,1,01-01-1972
6602000000,80,1,"Cannes, cannes-sièges, fouets, cravaches et articles similaires",0,01-01-1972
6602000010,80,2,faits à la main,1,01-01-1972
6602000090,80,2,autres,1,01-01-1972
6603000000,80,1,"Parties, garnitures et accessoires pour articles des n$o$s 6601 ou 6602",0,01-01-1972
6603200000,80,2,"Montures assemblées, même avec mâts ou manches, pour parapluies, ombrelles ou parasols",1,01-01-1972
6603900000,80,2,autres,0,01-01-1972
6603901000,80,3,Poignées et pommeaux,1,01-01-2007
6603909000,80,3,autres,1,01-01-2007
6700000000,80,0,PLUMES ET DUVET APPRÊTÉS ET ARTICLES EN PLUMES OU EN DUVET; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,0,31-12-1971
6701000000,80,1,"Peaux et autres parties d'oiseaux revêtues de leurs plumes ou de leur duvet, plumes, parties de plumes, duvet et articles en ces matières, autres que les produits du n$o 0505 et les tuyaux et tiges de plumes, travaillés",1,01-01-1972
6702000000,80,1,"Fleurs, feuillages et fruits artificiels et leurs parties; articles confectionnés en fleurs, feuillages ou fruits artificiels",0,01-01-1972
6702100000,80,2,en matières plastiques,1,01-01-1972
6702900000,80,2,en autres matières,1,01-01-1972
6703000000,80,1,"Cheveux remis, amincis, blanchis ou autrement préparés; laine, poils et autres matières textiles, préparés pour la fabrication de perruques ou d'articles similaires",1,01-01-1972
6704000000,80,1,"Perruques, barbes, sourcils, cils, mèches et articles analogues en cheveux, poils ou matières textiles; ouvrages en cheveux non dénommés ni compris ailleurs",0,01-01-1972
6704110000,10,2,en matières textiles synthétiques,,01-01-1972
6704110000,80,3,Perruques complètes,1,01-01-1972
6704190000,80,3,autres,1,01-01-1972
6704200000,80,2,en cheveux,1,01-01-1972
6704900000,80,2,en autres matières,1,01-01-1972
6800000000,80,0,"OUVRAGES EN PIERRES, PLÂTRE, CIMENT, AMIANTE, MICA OU MATIÈRES ANALOGUES",0,31-12-1971
6801000000,80,1,"Pavés, bordures de trottoirs et dalles de pavage, en pierres naturelles (autres que l'ardoise)",1,01-01-1972
6802000000,80,1,"Pierres de taille ou de construction (autres que l'ardoise) travaillées et ouvrages en ces pierres, à l'exclusion de ceux du n° 6801; cubes, dés et articles similaires pour mosaïques, en pierres naturelles (y compris l'ardoise), même sur support; granulés, éclats et poudres de pierres naturelles (y compris l'ardoise), colorés artificiellement",0,01-01-1972
6802100000,80,2,"Carreaux, cubes, dés et articles similaires, même de forme autre que carrée ou rectangulaire, dont la plus grande surface peut être inscrite dans un carré dont le côté est inférieur à 7 cm; granulés, éclats et poudres, colorés artificiellement",1,01-01-1972
6802210000,10,2,"autres pierres de taille ou de construction et ouvrages en ces pierres, simplement taillés ou sciés et à surface plane ou unie",,01-01-1972
6802210000,80,3,"Marbre, travertin et albâtre",1,01-01-1972
6802230000,80,3,Granit,1,01-01-1972
6802290000,80,3,autres pierres,1,01-01-1972
6802910000,10,2,autres,,01-01-1972
6802910000,80,3,"Marbre, travertin et albâtre",0,01-01-1972
6802910010,80,4,sculptés à la main,1,01-01-2011
6802910090,80,4,autres,1,01-01-2011
6802920000,80,3,autres pierres calcaires,0,01-01-1972
6802920010,80,4,sculptés à la main,1,01-01-2011
6802920090,80,4,autres,1,01-01-2011
6802930000,80,3,Granit,0,01-01-1972
6802931000,80,4,"poli, décoré ou autrement travaillé, mais non sculpté, d'un poids net égal ou supérieur à 10 kg",1,01-01-1972
6802939000,80,4,autre,0,01-01-1972
6802939010,80,5,sculptés à la main,1,01-01-1972
6802939090,80,5,autres,1,01-01-1972
6802990000,80,3,autres pierres,0,01-01-1972
6802991000,80,4,"polies, décorées ou autrement travaillées, mais non sculptées, d'un poids net égal ou supérieur à 10 kg",1,01-01-1972
6802999000,80,4,autres,0,01-01-1972
6802999010,80,5,sculptées à la main,1,01-01-1972
6802999090,80,5,autres,1,01-01-1972
6803000000,80,1,Ardoise naturelle travaillée et ouvrages en ardoise naturelle ou agglomérée (ardoisine),0,01-01-1972
6803001000,80,2,Ardoise pour toitures ou pour façades,1,01-01-2012
6803009000,80,2,autres,1,01-01-2012
6804000000,80,1,"Meules et articles similaires, sans bâtis, à moudre, à défibrer, à broyer, à aiguiser, à polir, à rectifier, à trancher ou à tronçonner, pierres à aiguiser ou à polir à la main, et leurs parties, en pierres naturelles, en abrasifs naturels ou artificiels agglomérés ou en céramique, même avec parties en autres matières",0,01-01-1972
6804100000,80,2,Meules à moudre ou à défibrer,1,01-01-1972
6804210000,10,2,autres meules et articles similaires,,01-01-1972
6804210000,80,3,"en diamant naturel ou synthétique, aggloméré",0,01-01-1972
6804210020,80,4,"Disques - en diamants synthétiques agglomérés avec un alliage métallique, un alliage céramique ou un alliage plastique, - présentant un effet d'auto-affûtage grâce à la libération constante des diamants, - adaptés à la découpe par abrasion de dispositifs à semi-conducteurs (""wafers""), - perforés au centre, ou non - même présentés sur un support - d'un poids inférieur ou égal à 377 g par pièce - d'un diamètre extérieur n'excédant pas 206 mm",1,01-07-2016
6804210040,80,4,"Fil d'acier utilisé pour le découpage en tranches et en plaquettes des semi-conducteurs: -recouvert de grains diamantés de 5 μm ou plus mais n'excédant pas 55 μm, -d'un diamètre de fil de 23 μm ou plus mais n'excédant pas 350 μm, -d'une résistance à la rupture de 11 N ou plus mais n'excédant pas 170 N",1,01-07-2025
6804210050,80,4,"Roues adaptées pour le meulage, l'arrondissage, le polissage, l'alignement ou la découpe : -composées d'une base en métal et de diamants naturels ou synthétiques agglomérés, -comportant ou non un trou concentrique, -d'un diamètre extérieur n'excédant pas 870 mm, pour les machines servant à la fabrication de tranches (wafers) à semi-conducteur",1,01-07-2026
6804210090,80,4,autres,1,01-07-2015
6804220000,80,3,en autres abrasifs agglomérés ou en céramique,0,01-01-1972
6804221200,10,4,"en abrasifs artificiels, avec agglomérant",,01-01-1991
6804221200,20,5,en résines synthétiques ou artificielles,,01-01-1991
6804221200,80,6,non renforcés,1,01-01-1991
6804221800,80,6,renforcés,1,01-01-1991
6804223000,80,5,en céramique ou en silicates,1,01-01-1972
6804225000,80,5,en autres matières,1,01-01-1972
6804229000,80,4,autres,1,01-01-1972
6804230000,80,3,en pierres naturelles,1,01-01-1972
6804300000,80,2,Pierres à aiguiser ou à polir à la main,1,01-01-1972
6805000000,80,1,"Abrasifs naturels ou artificiels en poudre ou en grains, appliqués sur produits textiles, papier, carton ou autres matières, même découpés, cousus ou autrement assemblés",0,01-01-1972
6805100000,80,2,appliqués sur tissus en matières textiles seulement,1,01-01-1972
6805200000,80,2,appliqués sur papier ou carton seulement,1,01-01-1972
6805300000,80,2,appliqués sur d'autres matières,1,01-01-1972
6806000000,80,1,"Laines de laitier, de scories, de roche et laines minérales similaires; vermiculite expansée, argiles expansées, mousse de scories et produits minéraux similaires expansés; mélanges et ouvrages en matières minérales à usages d'isolants thermiques ou sonores ou pour l'absorption du son, à l'exclusion de ceux des n$o$s 6811, 6812 ou du chapitre 69",0,01-01-1972
6806100000,80,2,"Laines de laitier, de scories, de roche et laines minérales similaires, même mélangées entre elles, en masses, feuilles ou rouleaux",1,01-01-1972
6806200000,80,2,"Vermiculite expansée, argiles expansées, mousse de scories et produits minéraux similaires expansés, même mélangés entre eux",0,01-01-1972
6806201000,80,3,Argiles expansées,1,01-01-1972
6806209000,80,3,autres,1,01-01-1972
6806900000,80,2,autres,1,01-01-1972
6807000000,80,1,"Ouvrages en asphalte ou en produits similaires (poix de pétrole, brais, par exemple)",0,01-01-1972
6807100000,80,2,en rouleaux,1,01-01-1972
6807900000,80,2,autres,1,01-01-1972
6808000000,80,1,"Panneaux, planches, carreaux, blocs et articles similaires, en fibres végétales, en paille ou en copeaux, plaquettes, particules, sciures ou autres déchets de bois, agglomérés avec du ciment, du plâtre ou d'autres liants minéraux",1,01-01-1972
6809000000,80,1,Ouvrages en plâtre ou en compositions à base de plâtre,0,01-01-1972
6809110000,10,2,"Planches, plaques, panneaux, carreaux et articles similaires, non ornementés",,01-01-1972
6809110000,80,3,revêtus ou renforcés de papier ou de carton uniquement,1,01-01-1972
6809190000,80,3,autres,1,01-01-1972
6809900000,80,2,autres ouvrages,1,01-01-1972
6810000000,80,1,"Ouvrages en ciment, en béton ou en pierre artificielle, même armés",0,01-01-1972
6810110000,10,2,"Tuiles, carreaux, dalles, briques et articles similaires",,01-01-1972
6810110000,80,3,Blocs et briques pour la construction,0,01-01-1972
6810111000,80,4,"en béton léger (à base de bimskies, de scories granulées, etc.)",1,01-01-1972
6810119000,80,4,autres,1,01-01-1972
6810190000,80,3,autres,1,01-01-1972
6810910000,10,2,autres ouvrages,,01-01-1972
6810910000,80,3,Éléments préfabriqués pour le bâtiment ou le génie civil,1,01-01-1972
6810990000,80,3,autres,1,01-01-1972
6811000000,80,1,"Ouvrages en amiante-ciment, cellulose-ciment ou similaires",0,01-01-1972
6811400000,80,2,contenant de l'amiante,1,01-01-2007
6811810000,10,2,ne contenant pas d'amiante,,01-01-2007
6811810000,80,3,Plaques ondulées,1,01-01-2007
6811820000,80,3,"autres plaques, panneaux, carreaux, tuiles et articles similaires",1,01-01-2007
6811890000,80,3,autres ouvrages,1,01-01-2007
6812000000,80,1,"Amiante (asbeste) travaillé, en fibres; mélanges à base d'amiante ou à base d'amiante et de carbonate de magnésium; ouvrages en ces mélanges ou en amiante (fils, tissus, vêtements, coiffures, chaussures, joints, par exemple), même armés, autres que ceux des n$o$s 6811 ou 6813",0,01-01-1972
6812800000,80,2,en crocidolite,0,01-01-2007
6812801000,80,3,"en fibres, travaillé; mélanges à base d'amiante ou à base d'amiante et de carbonate de magnésium",0,01-01-2007
6812801010,80,4,destinés à des aéronefs civils,1,01-01-2007
6812801090,80,4,autres,1,01-01-2007
6812809000,80,3,autres,0,01-01-2007
6812809010,80,4,destinés à des aéronefs civils,1,01-01-2007
6812809090,80,4,autres,1,01-01-2007
6812910000,10,2,autres,,01-01-2007
6812910000,80,3,"Vêtements, accessoires du vêtement, chaussures et coiffures",1,01-01-2007
6812990000,80,3,autres,0,01-01-2007
6812991000,80,4,"Amiante travaillé, en fibres; mélanges à base d'amiante ou à base d'amiante et de carbonate de magnésium",0,01-01-2007
6812991010,80,5,destinés à des aéronefs civils,1,01-01-2007
6812991090,80,5,autres,1,01-01-2007
6812999000,80,4,autres,0,01-01-2007
6812999010,80,5,destinés à des aéronefs civils,1,01-01-2007
6812999090,80,5,autres,1,01-01-2007
6813000000,80,1,"Garnitures de friction (plaques, rouleaux, bandes, segments, disques, rondelles, plaquettes, par exemple), non montées, pour freins, pour embrayages ou pour tous organes de frottement, à base d'amiante (asbeste), d'autres substances minérales ou de cellulose, même combinés avec des textiles ou d'autres matières",0,01-01-1972
6813200000,80,2,contenant de l'amiante,0,01-01-2007
6813200010,80,3,destinés à des aéronefs civils,1,01-01-2007
6813200090,80,3,autres,1,01-01-2007
6813810000,10,2,ne contenant pas d'amiante,,01-01-2007
6813810000,80,3,Garnitures de freins,0,01-01-2007
6813810010,80,4,destinés à des aéronefs civils,1,01-01-2007
6813810090,80,4,autres,1,01-01-2007
6813890000,80,3,autres,0,01-01-2007
6813890005,80,4,destinés à des aéronefs civils,1,01-01-2007
6813890020,10,4,autres,,01-07-2016
6813890020,80,5,"Garnitures de friction, d'une épaisseur inférieure à 20 mm, non montées, destinées à la fabrication de composants de friction",1,01-07-2016
6813890090,80,5,autres,1,01-01-2007
6814000000,80,1,"Mica travaillé et ouvrages en mica, y compris le mica aggloméré ou reconstitué, même sur support en papier, en carton ou en autres matières",0,01-01-1972
6814100000,80,2,"Plaques, feuilles et bandes en mica aggloméré ou reconstitué, même sur support",0,01-01-1972
6814100010,80,3,"Mica aggloméré d'une épaisseur n'excédant pas 0,15 mm, sur des rouleaux, calciné ou non, renforcé ou non par des fibres aramides",1,01-01-2014
6814100020,80,3,"Bande de mica phlogopite liée à l'aide de résine silicone à un film polyéthylène renforcé de tissu de verre, -d'une épaisseur de 0,10 mm ou plus mais n'excédant pas 1,60 mm, -d'une largeur de 500 mm ou plus mais n'excédant pas 1200 mm, -d'une teneur en mica de 80 g/m² ou plus mais n'excédant pas 165 g/m², -d'une résistance à la traction de 110 N/cm ou plus mais n'excédant pas 130 N/cm",1,01-07-2026
6814100090,80,3,autres,1,01-01-2014
6814900000,80,2,autres,1,01-01-1972
6815000000,80,1,"Ouvrages en pierre ou en autres matières minérales (y compris les fibres de carbone, les ouvrages en ces matières et en tourbe), non dénommés ni compris ailleurs",0,01-01-1972
6815110000,10,2,Fibres de carbone; ouvrages en fibres de carbone pour usages autres qu'électriques; autres ouvrages en graphite ou autre carbone pour usages autres qu'électriques,,01-01-2022
6815110000,80,3,Fibres de carbone,1,01-01-2022
6815120000,80,3,Textiles en fibres de carbone,1,01-01-2022
6815130000,80,3,autres ouvrages en fibres de carbone,1,01-01-2022
6815190000,80,3,autres,1,01-01-2022
6815200000,80,2,Ouvrages en tourbe,1,01-01-1972
6815910000,10,2,autres ouvrages,,01-01-1972
6815910000,80,3,"contenant de la magnésite, de la magnésie sous forme de périclase, de la dolomie y compris sous forme de chaux dolomitique, ou de la chromite",1,01-01-1972
6815990000,80,3,autres,1,01-01-1972
6900000000,80,0,PRODUITS CÉRAMIQUES,0,31-12-1971
6901000000,10,1,I. PRODUITS EN FARINES SILICEUSES FOSSILES OU EN TERRES SILICEUSES ANALOGUES ET PRODUITS RÉFRACTAIRES,,01-01-1972
6901000000,80,1,"Briques, dalles, carreaux et autres pièces céramiques en farines siliceuses fossiles (kieselguhr, tripolite, diatomite, par exemple) ou en terres siliceuses analogues",1,01-01-1972
6902000000,80,1,"Briques, dalles, carreaux et pièces céramiques analogues de construction, réfractaires, autres que ceux en farines siliceuses fossiles ou en terres siliceuses analogues",0,01-01-1972
6902100000,80,2,"contenant en poids plus de 50 % des éléments Mg, Ca ou Cr, pris isolément ou ensemble, exprimés en MgO, CaO ou Cr@2O@3",1,01-01-1972
6902200000,80,2,"contenant en poids plus de 50 % d'alumine (Al@2O@3), de silice (SiO@2) ou d'un mélange ou combinaison de ces produits",0,01-01-1972
6902201000,80,3,contenant en poids 93 % ou plus de silice (SiO@2),1,01-01-1972
6902209100,10,3,autres,,01-01-1972
6902209100,80,4,contenant en poids plus de 7 % mais moins de 45 % d'alumine (Al@2O@3),1,01-01-1972
6902209900,80,4,autres,1,01-01-1972
6902900000,80,2,autres,1,01-01-1972
6903000000,80,1,"Autres articles céramiques réfractaires (cornues, creusets, moufles, busettes, tampons, supports, coupelles, tubes, tuyaux, gaines, baguettes, plaques pour tiroir, par exemple), autres que ceux en farines siliceuses fossiles ou en terres siliceuses analogues",0,01-01-1972
6903100000,80,2,Contenant en poids plus de 50 % de carbone libre,1,01-01-1972
6903200000,80,2,contenant en poids plus de 50 % d'alumine (Al@2O@3) ou d'un mélange ou combinaison d'alumine et de silice (SiO@2),0,01-01-1972
6903201000,80,3,contenant en poids moins de 45 % d'alumine (Al@2O@3),1,01-01-1972
6903209000,80,3,contenant en poids 45 % ou plus d'alumine (Al@2O@3),1,01-01-1972
6903900000,80,2,autres,0,01-01-1972
6903901000,80,3,contenant en poids plus de 25 % mais pas plus de 50 % de carbone libre,1,01-01-1972
6903909000,80,3,autres,0,01-01-2004
6903909040,80,4,Tubes et supports de réacteurs en carbure de silicium ayant une température maximale de service égale ou supérieure à 1 370 °C,1,01-07-2021
6903909090,80,4,autres,1,01-01-2004
6904000000,10,1,II. AUTRES PRODUITS CÉRAMIQUES,,01-01-1972
6904000000,80,1,"Briques de construction, hourdis, cache-poutrelles et articles similaires, en céramique",0,01-01-1972
6904100000,80,2,Briques de construction,1,01-01-1972
6904900000,80,2,autres,1,01-01-1972
6905000000,80,1,"Tuiles, éléments de cheminée, conduits de fumée, ornements architectoniques, en céramique, et autres poteries de bâtiment",0,01-01-1972
6905100000,80,2,Tuiles,1,01-01-1972
6905900000,80,2,autres,1,01-01-1972
6906000000,80,1,"Tuyaux, gouttières et accessoires de tuyauterie, en céramique",1,01-01-1972
6907000000,80,1,"Carreaux et dalles de pavement ou de revêtement, en céramique; cubes, dés et articles similaires pour mosaïques, en céramique, même sur un support; pièces de finition, en céramique",0,01-01-1972
6907210000,10,2,"Carreaux et dalles de pavement ou de revêtement, autres que ceux des n$o$s$ 6907 30 et 6907 40",,01-01-2017
6907210000,80,3,"d'un coefficient d'absorption d'eau en poids inférieur ou égal à 0,5 %",1,01-01-2017
6907220000,80,3,"d'un coefficient d'absorption d'eau en poids supérieur à 0,5 % mais inférieur ou égal à 10 %",1,01-01-2017
6907230000,80,3,d'un coefficient d'absorption d'eau en poids supérieur à 10 %,1,01-01-2017
6907300000,80,2,"cubes, dés et articles similaires pour mosaïques autres que ceux du n° 6907 40",1,01-01-2017
6907400000,80,2,Pièces de finition,1,01-01-2017
6909000000,80,1,"Appareils et articles pour usages chimiques ou autres usages techniques, en céramique; auges, bacs et récipients similaires pour l'économie rurale, en céramique; cruchons et récipients similaires de transport ou d'emballage, en céramique",0,01-01-1972
6909110000,10,2,Appareils et articles pour usages chimiques ou autres usages techniques,,01-01-1972
6909110000,80,3,en porcelaine,1,01-01-1972
6909120000,80,3,Articles ayant une dureté équivalente à 9 ou davantage sur l'échelle de Mohs,1,01-01-1996
6909190000,80,3,autres,0,01-01-1972
6909190020,80,4,Rolleaux ou billes en nitrure de silicium (Si3N4),1,01-07-2010
6909190025,80,4,"Agents de soutènement en céramique se composant d'oxyde d'aluminium, d'oxyde de silicium et d'oxyde de fer",1,01-07-2014
6909190030,80,4,"Support pour catalyseurs constitué d'éléments céramiques poreux en cordiérite ou en mullite, d'un volume global n'excédant pas 65 l, munis, par cm$2 de section transversale d'au moins un canal continu, ouvert à ses deux extrémités ou obturé à l'une des extrémités",1,01-07-1991
6909190040,80,4,"Cartouches d'absorption ou d'adsorption en céramique carbone des systèmes de véhicules à moteur à carburant, présentant les caractéristiques suivantes: -une structure cylindrique multicellulaire en céramique cuite extrudée, -contenant au moins 5 % en poids mais n'excédant pas 70 % en poids de charbon actif, -contenant au moins 30 % en poids mais n'excédant pas 90 % en poids de matériau céramique, -un diamètre de 29 mm ou plus mais n'excédant pas 41 mm, -une longueur maximale de 150 mm, -cuites à une température de 800 °C ou plus",1,01-01-2021
6909190050,80,4,"Ouvrages en céramique faits de filaments continus d'oxydes céramiques, contenant en poids: - 2 % ou plus de trioxyde de dibore, - 28 % ou moins de dioxyde de silicium et - 60 % ou plus de trioxyde de dialuminium",1,01-07-2003
6909190060,80,4,"Supports pour catalyseurs, constitués de pièces poreuses en céramique, à base d'un mélange de carbure de silicium et de silicium, d'une dureté inférieure à 9 sur l'échelle de Mohs, d'un volume total n'excédant pas 65 litres, et muni d'un ou plusieurs canaux fermés sur chaque cm$2 de la surface de la section transversale, à l'extrémité",1,01-07-2005
6909190070,80,4,"Supports pour catalyseurs ou filtres catalytiques, constitués de pièces en céramique poreuse, à base essentiellement d'oxydes d'aluminium et de titane, d'un volume total n'excédant pas 65 litres et munis d'au moins un canal (non obturé ou obturé à une extrémité) par cm$2 de la surface de la section transversale",1,01-07-2009
6909190090,80,4,autres,1,01-01-1972
6909900000,80,2,autres,1,01-01-1972
6910000000,80,1,"Éviers, lavabos, colonnes de lavabos, baignoires, bidets, cuvettes d'aisance, réservoirs de chasse, urinoirs et appareils fixes similaires pour usages sanitaires, en céramique",0,01-01-1972
6910100000,80,2,en porcelaine,1,01-01-1972
6910900000,80,2,autres,1,01-01-1972
6911000000,80,1,"Vaisselle, autres articles de ménage ou d'économie domestique et articles d'hygiène ou de toilette, en porcelaine",0,01-01-1972
6911100000,80,2,Articles pour le service de la table ou de la cuisine,0,01-01-1972
6911100010,80,3,"Moulins à condiments et à épices en céramique, ainsi que leurs éléments de broyage en céramique, moulins à café en céramique, aiguiseurs à couteaux en céramique, fusils à aiguiser en céramique, outils de cuisine destinés à être utilisés pour les opérations de découpe, broyage, grattage, tranchage, râpage et pelage, pierres à pizza en céramique de cordiérite des types utilisés pour la cuisson de pizzas ou de pains",1,16-11-2012
6911100090,80,3,autres,1,16-11-2012
6911900000,80,2,autres,1,01-01-1972
6912000000,80,1,"Vaisselle, autres articles de ménage ou d'économie domestique et articles d'hygiène ou de toilette, en céramique, autres qu'en porcelaine",0,01-01-1972
6912002100,10,2,Articles pour le service de la table ou de la cuisine,,01-01-2016
6912002100,80,3,en terre commune,0,01-01-2016
6912002111,10,4,faits à la main,,01-01-2016
6912002111,80,5,"Articles en céramique pour la table et la cuisine, à l'exclusion des moulins à condiments et à épices en céramique, ainsi que leurs éléments de broyage en céramique, des moulins à café en céramique, des aiguiseurs à couteaux en céramique, des fusils à aiguiser en céramique, des outils de cuisine destinés à être utilisés pour les opérations de découpe, broyage, grattage, tranchage, râpage et pelage, des pierres à pizza en céramique de cordiérite des types utilisés pour la cuisson de pizzas ou de pains",1,01-01-2016
6912002119,80,5,autres,1,01-01-2016
6912002191,10,4,autres,,01-01-2016
6912002191,80,5,"Articles en céramique pour la table et la cuisine, à l'exclusion des moulins à condiments et à épices en céramique, ainsi que leurs éléments de broyage en céramique, des moulins à café en céramique, des aiguiseurs à couteaux en céramique, des fusils à aiguiser en céramique, des outils de cuisine destinés à être utilisés pour les opérations de découpe, broyage, grattage, tranchage, râpage et pelage, des pierres à pizza en céramique de cordiérite des types utilisés pour la cuisson de pizzas ou de pains",1,01-01-2016
6912002199,80,5,autres,1,01-01-2016
6912002300,80,3,en grès,0,01-01-2016
6912002310,80,4,"Articles en céramique pour la table et la cuisine, à l'exclusion des moulins à condiments et à épices en céramique, ainsi que leurs éléments de broyage en céramique, des moulins à café en céramique, des aiguiseurs à couteaux en céramique, des fusils à aiguiser en céramique, des outils de cuisine destinés à être utilisés pour les opérations de découpe, broyage, grattage, tranchage, râpage et pelage, des pierres à pizza en céramique de cordiérite des types utilisés pour la cuisson de pizzas ou de pains",1,01-01-2016
6912002390,80,4,autres,1,01-01-2016
6912002500,80,3,en faïence ou en poterie fine,0,01-01-2016
6912002510,80,4,"Articles en céramique pour la table et la cuisine, à l'exclusion des moulins à condiments et à épices en céramique, ainsi que leurs éléments de broyage en céramique, des moulins à café en céramique, des aiguiseurs à couteaux en céramique, des fusils à aiguiser en céramique, des outils de cuisine destinés à être utilisés pour les opérations de découpe, broyage, grattage, tranchage, râpage et pelage, des pierres à pizza en céramique de cordiérite des types utilisés pour la cuisson de pizzas ou de pains",1,01-01-2016
6912002590,80,4,autres,1,01-01-2016
6912002900,80,3,autres,0,01-01-2016
6912002910,80,4,"Articles en céramique pour la table et la cuisine, à l'exclusion des moulins à condiments et à épices en céramique, ainsi que leurs éléments de broyage en céramique, des moulins à café en céramique, des aiguiseurs à couteaux en céramique, des fusils à aiguiser en céramique, des outils de cuisine destinés à être utilisés pour les opérations de découpe, broyage, grattage, tranchage, râpage et pelage, des pierres à pizza en céramique de cordiérite des types utilisés pour la cuisson de pizzas ou de pains",1,01-01-2016
6912002990,80,4,autres,1,01-01-2016
6912008100,10,2,autres,,01-01-2016
6912008100,80,3,en terre commune,0,01-01-2016
6912008110,80,4,faits à la main,1,01-01-2016
6912008190,80,4,autres,1,01-01-2016
6912008300,80,3,en grès,1,01-01-2016
6912008500,80,3,en faïence ou en poterie fine,1,01-01-2016
6912008900,80,3,autres,1,01-01-2016
