GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,GT_RATE,START_DATE
5802,80,1,"Tissus bouclés du genre éponge, autres que les articles du n° 5806; surfaces textiles touffetées, autres que les produits du n° 5703:",,0,,1988-01-01
58021000,80,2,"tissus bouclés du genre éponge, en coton",Fr. par 100 kg brut,1,0.00,2022-01-01
58022000,80,2,"tissus bouclés du genre éponge, en autres matières textiles",Fr. par 100 kg brut,1,0.00,1988-01-01
58023000,80,2,surfaces textiles touffetées,Fr. par 100 kg brut,1,0.00,1988-01-01
58030000,80,1,"Tissus à point de gaze, autres que les articles du n° 5806",Fr. par 100 kg brut,1,0.00,2024-01-01
5804,80,1,"Tulles, tulles-bobinots et tissus à mailles nouées; dentelles en pièces, en bandes ou en motifs, autres que les produits des n°s 6002 à 6006:",,0,,1988-01-01
58041000,80,2,"tulles, tulles-bobinots et tissus à mailles nouées",Fr. par 100 kg brut,1,0.00,2024-01-01
,10,2,dentelles à la mécanique:,,,,1988-01-01
58042100,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
58042900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
58043000,80,2,dentelles à la main,Fr. par 100 kg brut,1,0.00,1988-01-01
58050000,80,1,"Tapisseries tissées à la main (genre Gobelins, Flandres, Aubusson, Beauvais et similaires) et tapisseries à l'aiguille (au petit point, au point de croix, par exemple), même confectionnées",Fr. par 100 kg brut,1,0.00,1988-01-01
5806,80,1,"Rubanerie autre que les articles du n° 5807; rubans sans trame, en fils ou fibres parallélisés et encollés (bolducs):",,0,,1988-01-01
58061000,80,2,"rubanerie de velours, de peluches, de tissus de chenille ou de tissus bouclés du genre éponge",Fr. par 100 kg brut,1,0.00,1988-01-01
58062000,80,2,"autre rubanerie, contenant en poids 5 % ou plus de fils d'élastomères ou de fils de caoutchouc",Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,autre rubanerie:,,,,1988-01-01
58063100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
58063200,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
58063900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
58064000,80,2,"rubans sans trame, en fils ou fibres parallélisés et encollés (bolducs)",Fr. par 100 kg brut,1,0.00,1988-01-01
5807,80,1,"Étiquettes, écussons et articles similaires en matières textiles, en pièces, en rubans ou découpés, non brodés:",,0,,1988-01-01
58071000,80,2,tissés,Fr. par 100 kg brut,1,0.00,1988-01-01
58079000,80,2,autres,Fr. par 100 kg brut,1,0.00,1988-01-01
5808,80,1,"Tresses en pièces; articles de passementerie et articles ornementaux analogues, en pièces, sans broderie, autres que ceux en bonneterie; glands, floches, olives, noix, pompons et articles similaires:",,0,,1988-01-01
58081000,80,2,tresses en pièces,Fr. par 100 kg brut,1,0.00,1988-01-01
58089000,80,2,autres,Fr. par 100 kg brut,1,0.00,2024-01-01
58090000,80,1,"Tissus de fils de métal et tissus de filés métalliques ou de fils textiles métallisés du n° 5605, des types utilisés pour l'habillement, l'ameublement ou usages similaires, non dénommés ni compris ailleurs",Fr. par 100 kg brut,1,0.00,1988-01-01
5810,80,1,"Broderies en pièces, en bandes ou en motifs:",,0,,1988-01-01
58101000,80,2,broderies chimiques ou aériennes et broderies à fond découpé,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,autres broderies:,,,,1988-01-01
58109100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
58109200,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,2024-01-01
58109900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
58110000,80,1,"Produits textiles matelassés en pièces, constitués d'une ou plusieurs couches de matières textiles associées à une matière de rembourrage par piqûre, capitonnage ou autre cloisonnement, autres que les broderies du n° 5810",Fr. par 100 kg brut,1,0.00,1988-01-01
59,80,0,"Tissus imprégnés, enduits, recouverts ou stratifiés;articles techniques en matières textiles",,0,,1988-01-01
5901,80,1,"Tissus enduits de colle ou de matières amylacées, des types utilisés pour la reliure, le cartonnage, la gainerie ou usages similaires; toiles à calquer ou transparentes pour le dessin; toiles préparées pour la peinture; bougran et tissus similaires raidis des types utilisés pour la chapellerie:",,0,,1988-01-01
59011000,80,2,"tissus enduits de colle ou de matières amylacées, des types utilisés pour la reliure, le cartonnage, la gainerie ou usages similaires",Fr. par 100 kg brut,1,0.00,1988-01-01
59019000,80,2,autres,Fr. par 100 kg brut,1,0.00,1988-01-01
5902,80,1,"Nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de nylon ou d'autres polyamides, de polyesters ou de rayonne viscose:",,0,,1988-01-01
59021000,80,2,de nylon ou d'autres polyamides,Fr. par 100 kg brut,1,0.00,1988-01-01
59022000,80,2,de polyesters,Fr. par 100 kg brut,1,0.00,1988-01-01
59029000,80,2,autres,Fr. par 100 kg brut,1,0.00,1988-01-01
5903,80,1,"Tissus imprégnés, enduits ou recouverts de matière plastique ou stratifiés avec de la matière plastique, autres que ceux du n° 5902:",,0,,1988-01-01
59031000,80,2,avec du poly(chlorure de vinyle),Fr. par 100 kg brut,1,0.00,1988-01-01
59032000,80,2,avec du polyuréthanne,Fr. par 100 kg brut,1,0.00,1988-01-01
59039000,80,2,autres,Fr. par 100 kg brut,1,0.00,1988-01-01
5904,80,1,"Linoléums, même découpés; revêtements de sol consistant en un enduit ou un recouvrement appliqué sur un support textile, même découpés:",,0,,1988-01-01
59041000,80,2,linoléums,Fr. par 100 kg brut,1,0.00,1988-01-01
59049000,80,2,autres,Fr. par 100 kg brut,1,0.00,2002-01-01
59050000,80,1,Revêtements muraux en matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
5906,80,1,"Tissus caoutchoutés, autres que ceux du n° 5902:",,0,,1988-01-01
59061000,80,2,rubans adhésifs d'une largeur n'excédant pas 20 cm,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,autres:,,,,1988-01-01
59069100,80,3,de bonneterie,Fr. par 100 kg brut,1,0.00,1988-01-01
59069900,80,3,autres,Fr. par 100 kg brut,1,0.00,1988-01-01
59070000,80,1,"Autres tissus imprégnés, enduits ou recouverts; toiles peintes pour décors de théâtres, fonds d'ateliers ou usages analogues",Fr. par 100 kg brut,1,0.00,1988-01-01
59080000,80,1,"Mèches tissées, tressées ou tricotées, en matières textiles, pour lampes, réchauds, briquets, bougies ou similaires; manchons à incandescence et étoffes tubulaires tricotées servant à leur fabrication, même imprégnés",Fr. par 100 kg brut,1,0.00,1988-01-01
59090000,80,1,"Tuyaux pour pompes et tuyaux similaires, en matières textiles, même avec armatures ou accessoires en autres matières",Fr. par 100 kg brut,1,0.00,1988-01-01
59100000,80,1,"Courroies transporteuses ou de transmission en matières textiles, même imprégnées, enduites, recouvertes de matière plastique ou stratifiées avec de la matière plastique ou renforcées de métal ou d'autres matières",Fr. par 100 kg brut,1,0.00,1988-01-01
5911,80,1,"Produits et articles textiles pour usages techniques, visés à la Note 8 du présent Chapitre:",,0,,1988-01-01
59111000,80,2,"tissus, feutres et tissus doublés de feutre, combinés avec une ou plusieurs couches de caoutchouc, de cuir ou d'autres matières, des types utilisés pour la fabrication de garnitures de cardes, et produits analogues pour d'autres usages techniques, y compris les rubans de velours, imprégnés de caoutchouc, pour le recouvrement des ensouples",Fr. par 100 kg brut,1,0.00,1996-01-01
59112000,80,2,"gazes et toiles à bluter, même confectionnées",Fr. par 100 kg brut,1,0.00,1992-01-01
,10,2,"tissus et feutres sans fin ou munis de moyens de jonction, des types utilisés sur les machines à papier ou sur des machines similaires (à pâte, à amiante-ciment, par exemple):",,,,1988-01-01
59113100,80,3,d'un poids au m² inférieur à 650 g,Fr. par 100 kg brut,1,0.00,1988-01-01
59113200,80,3,d'un poids au m² égal ou supérieur à 650 g,Fr. par 100 kg brut,1,0.00,1988-01-01
59114000,80,2,"toiles filtrantes, tissus épais et étreindelles des types utilisés sur des presses d'huilerie ou pour des usages techniques analogues, y compris ceux en cheveux",Fr. par 100 kg brut,1,0.00,1988-01-01
59119000,80,2,autres,Fr. par 100 kg brut,1,0.00,2024-01-01
60,80,0,Étoffes de bonneterie,,0,,1988-01-01
6001,80,1,"Velours, peluches (y compris les étoffes dites «à longs poils») et étoffes bouclées, en bonneterie:",,0,,1988-01-01
60011000,80,2,étoffes dites «à longs poils»,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,étoffes à boucles:,,,,1988-01-01
60012100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
60012200,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
60012900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,autres:,,,,1988-01-01
60019100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
60019200,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
60019900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6002,80,1,"Étoffes de bonneterie d'une largeur n'excédant pas 30 cm, contenant en poids 5 % ou plus de fils d'élastomères ou de fils de caoutchouc, autres que celles du n° 6001:",,0,,1988-01-01
60024000,80,2,contenant en poids 5 % ou plus de fils d'élastomères mais ne contenant pas de fils de caoutchouc,Fr. par 100 kg brut,1,0.00,2002-01-01
60029000,80,2,autres,Fr. par 100 kg brut,1,0.00,2002-01-01
6003,80,1,"Étoffes de bonneterie d'une largeur n'excédant pas 30 cm, autres que celles des n°s 6001 et 6002:",,0,,2002-01-01
60031000,80,2,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,2002-01-01
60032000,80,2,de coton,Fr. par 100 kg brut,1,0.00,2002-01-01
60033000,80,2,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,2002-01-01
60034000,80,2,de fibres artificielles,Fr. par 100 kg brut,1,0.00,2002-01-01
60039000,80,2,autres,Fr. par 100 kg brut,1,0.00,2002-01-01
6004,80,1,"Étoffes de bonneterie d'une largeur excédant 30 cm, contenant en poids 5 % ou plus de fils d'élastomères ou de fils de caoutchouc, autres que celles du n° 6001:",,0,,2002-01-01
60041000,80,2,contenant en poids 5 % ou plus de fils d'élastomères mais ne contenant pas de fils de caoutchouc,Fr. par 100 kg brut,1,0.00,2002-01-01
60049000,80,2,autres,Fr. par 100 kg brut,1,0.00,2002-01-01
6005,80,1,"Étoffes de bonneterie-chaîne (y compris celles obtenues sur métiers à galonner), autres que celles des n°s 6001 à 6004:",,0,,2002-01-01
,10,2,de coton:,,,,2002-01-01
60052100,80,3,écrues ou blanchies,Fr. par 100 kg brut,1,0.00,2002-01-01
60052200,80,3,teintes,Fr. par 100 kg brut,1,0.00,2002-01-01
60052300,80,3,en fils de diverses couleurs,Fr. par 100 kg brut,1,0.00,2002-01-01
60052400,80,3,imprimées,Fr. par 100 kg brut,1,0.00,2002-01-01
,10,2,de fibres synthétiques:,,,,2002-01-01
60053500,80,3,étoffes mentionnées dans la Note 1 de sous-positions du présent Chapitre,Fr. par 100 kg brut,1,0.00,2017-01-01
60053600,80,3,"autres, écrues ou blanchies",Fr. par 100 kg brut,1,0.00,2017-01-01
60053700,80,3,"autres, teintes",Fr. par 100 kg brut,1,0.00,2017-01-01
60053800,80,3,"autres, en fils de diverses couleurs",Fr. par 100 kg brut,1,0.00,2017-01-01
60053900,80,3,"autres, imprimées",Fr. par 100 kg brut,1,0.00,2017-01-01
,10,2,de fibres artificielles:,,,,2002-01-01
60054100,80,3,écrues ou blanchies,Fr. par 100 kg brut,1,0.00,2002-01-01
60054200,80,3,teintes,Fr. par 100 kg brut,1,0.00,2002-01-01
60054300,80,3,en fils de diverses couleurs,Fr. par 100 kg brut,1,0.00,2002-01-01
60054400,80,3,imprimées,Fr. par 100 kg brut,1,0.00,2002-01-01
60059000,80,2,autres,Fr. par 100 kg brut,1,0.00,2024-01-01
6006,80,1,Autres étoffes de bonneterie:,,0,,2002-01-01
60061000,80,2,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,2002-01-01
,10,2,de coton:,,,,2002-01-01
60062100,80,3,écrues ou blanchies,Fr. par 100 kg brut,1,0.00,2002-01-01
60062200,80,3,teintes,Fr. par 100 kg brut,1,0.00,2002-01-01
60062300,80,3,en fils de diverses couleurs,Fr. par 100 kg brut,1,0.00,2002-01-01
60062400,80,3,imprimées,Fr. par 100 kg brut,1,0.00,2002-01-01
,10,2,de fibres synthétiques:,,,,2002-01-01
60063100,80,3,écrues ou blanchies,Fr. par 100 kg brut,1,0.00,2002-01-01
60063200,80,3,teintes,Fr. par 100 kg brut,1,0.00,2002-01-01
60063300,80,3,en fils de diverses couleurs,Fr. par 100 kg brut,1,0.00,2002-01-01
60063400,80,3,imprimées,Fr. par 100 kg brut,1,0.00,2002-01-01
,10,2,de fibres artificielles:,,,,2002-01-01
60064100,80,3,écrues ou blanchies,Fr. par 100 kg brut,1,0.00,2002-01-01
60064200,80,3,teintes,Fr. par 100 kg brut,1,0.00,2002-01-01
60064300,80,3,en fils de diverses couleurs,Fr. par 100 kg brut,1,0.00,2002-01-01
60064400,80,3,imprimées,Fr. par 100 kg brut,1,0.00,2002-01-01
60069000,80,2,autres,Fr. par 100 kg brut,1,0.00,2002-01-01
61,80,0,"Vêtements et accessoires du vêtement, en bonneterie",,0,,1988-01-01
6101,80,1,"Manteaux, cabans, capes, anoraks, blousons et articles similaires, en bonneterie, pour hommes ou garçonnets, à l'exclusion des articles du n° 6103:",,0,,1988-01-01
61012000,80,2,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61013000,80,2,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61019000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
6102,80,1,"Manteaux, cabans, capes, anoraks, blousons et articles similaires, en bonneterie, pour femmes ou fillettes, à l'exclusion des articles du n° 6104:",,0,,1988-01-01
61021000,80,2,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,1988-01-01
61022000,80,2,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61023000,80,2,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61029000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6103,80,1,"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), en bonneterie, pour hommes ou garçonnets:",,0,,1988-01-01
61031000,80,2,costumes ou complets,Fr. par 100 kg brut,1,0.00,2024-01-01
,10,2,ensembles:,,,,1988-01-01
61032200,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61032300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61032900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
,10,2,vestons:,,,,1988-01-01
61033100,80,3,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,1988-01-01
61033200,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61033300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61033900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,"pantalons, salopettes à bretelles, culottes et shorts:",,,,1988-01-01
61034100,80,3,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,1988-01-01
61034200,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61034300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61034900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6104,80,1,"Costumes tailleurs, ensembles, vestes, robes, jupes, jupes-culottes, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), en bonneterie, pour femmes ou fillettes:",,0,,1988-01-01
,10,2,costumes tailleurs:,,,,1988-01-01
61041300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61041900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
,10,2,ensembles:,,,,1988-01-01
61042200,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61042300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61042900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
,10,2,vestes:,,,,1988-01-01
61043100,80,3,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,1988-01-01
61043200,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61043300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61043900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,robes:,,,,1988-01-01
61044100,80,3,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,1988-01-01
61044200,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61044300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61044400,80,3,de fibres artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61044900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,jupes et jupes-culottes:,,,,1988-01-01
61045100,80,3,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,1988-01-01
61045200,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61045300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61045900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,"pantalons, salopettes à bretelles, culottes et shorts:",,,,1988-01-01
61046100,80,3,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,1988-01-01
61046200,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61046300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61046900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6105,80,1,"Chemises et chemisettes, en bonneterie, pour hommes ou garçonnets:",,0,,1988-01-01
61051000,80,2,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61052000,80,2,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61059000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6106,80,1,"Chemisiers, blouses, blouses-chemisiers et chemisettes, en bonneterie, pour femmes ou fillettes:",,0,,1988-01-01
61061000,80,2,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61062000,80,2,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61069000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6107,80,1,"Slips, caleçons, chemises de nuit, pyjamas, peignoirs de bain, robes de chambre et articles similaires, en bonneterie, pour hommes ou garçonnets:",,0,,1988-01-01
,10,2,slips et caleçons:,,,,1988-01-01
61071100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61071200,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61071900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,chemises de nuit et pyjamas:,,,,1988-01-01
61072100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61072200,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61072900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,autres:,,,,1988-01-01
61079100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61079900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
6108,80,1,"Combinaisons ou fonds de robes, jupons, slips, chemises de nuit, pyjamas, déshabillés, peignoirs de bain, robes de chambre et articles similaires, en bonneterie, pour femmes ou fillettes:",,0,,1988-01-01
,10,2,combinaisons ou fonds de robes et jupons:,,,,1988-01-01
61081100,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61081900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
,10,2,slips et culottes:,,,,1988-01-01
61082100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61082200,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61082900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,chemises de nuit et pyjamas:,,,,1988-01-01
61083100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61083200,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61083900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,autres:,,,,1988-01-01
61089100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61089200,80,3,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61089900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6109,80,1,"T-shirts et maillots de corps, en bonneterie:",,0,,1988-01-01
61091000,80,2,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61099000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6110,80,1,"Chandails, pull-overs, cardigans, gilets et articles similaires, y compris les sous-pulls, en bonneterie:",,0,,1988-01-01
,10,2,de laine ou de poils fins:,,,,2002-01-01
61101100,80,3,de laine,Fr. par 100 kg brut,1,0.00,2002-01-01
61101200,80,3,de chèvre de Cachemire,Fr. par 100 kg brut,1,0.00,2002-01-01
61101900,80,3,autres,Fr. par 100 kg brut,1,0.00,2002-01-01
61102000,80,2,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61103000,80,2,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61109000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
6111,80,1,"Vêtements et accessoires du vêtement, en bonneterie, pour bébés:",,0,,1988-01-01
61112000,80,2,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61113000,80,2,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61119000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
6112,80,1,"Survêtements de sport (trainings), combinaisons et ensembles de ski, maillots, culottes et slips de bain, en bonneterie:",,0,,1988-01-01
,10,2,survêtements de sport (trainings):,,,,1988-01-01
61121100,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61121200,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61121900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
61122000,80,2,combinaisons et ensembles de ski,Fr. par 100 kg brut,1,0.00,2024-01-01
,10,2,"maillots, culottes et slips de bain, pour hommes ou garçonnets:",,,,1988-01-01
61123100,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61123900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
,10,2,"maillots, culottes et slips de bain, pour femmes ou fillettes:",,,,1988-01-01
61124100,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61124900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
61130000,80,1,"Vêtements confectionnés en étoffes de bonneterie des n°s 5903, 5906 ou 5907",Fr. par 100 kg brut,1,0.00,1988-01-01
6114,80,1,"Autres vêtements, en bonneterie:",,0,,1988-01-01
61142000,80,2,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61143000,80,2,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,1988-01-01
61149000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
6115,80,1,"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie:",,0,,1988-01-01
61151000,80,2,"collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple)",Fr. par 100 kg brut,1,0.00,2024-01-01
,10,2,autres collants (bas-culottes):,,,,2007-01-01
61152100,80,3,"de fibres synthétiques, titrant en fils simples moins de 67 décitex",Fr. par 100 kg brut,1,0.00,2007-01-01
61152200,80,3,"de fibres synthétiques, titrant en fils simples 67 décitex ou plus",Fr. par 100 kg brut,1,0.00,2007-01-01
61152900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
61153000,80,2,autres bas et mi-bas de femmes titrant en fils simples moins de 67 décitex,Fr. par 100 kg brut,1,0.00,2007-01-01
,10,2,autres:,,,,1988-01-01
61159400,80,3,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,2007-01-01
61159500,80,3,de coton,Fr. par 100 kg brut,1,0.00,2007-01-01
61159600,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,2024-01-01
61159900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6116,80,1,"Gants, mitaines et moufles, en bonneterie:",,0,,1988-01-01
61161000,80,2,"imprégnés, enduits, recouverts de matières plastiques ou de caoutchouc ou stratifiés avec ces mêmes matières",Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,autres:,,,,1988-01-01
61169100,80,3,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,1988-01-01
61169200,80,3,de coton,Fr. par 100 kg brut,1,0.00,1988-01-01
61169300,80,3,de fibres synthétiques,Fr. par 100 kg brut,1,0.00,1988-01-01
61169900,80,3,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,1988-01-01
6117,80,1,"Autres accessoires confectionnés du vêtement, en bonneterie; parties de vêtements ou d'accessoires du vêtement, en bonneterie:",,0,,1988-01-01
61171000,80,2,"châles, écharpes, foulards, cache-nez, cache-col, mantilles, voiles, voilettes et articles similaires",Fr. par 100 kg brut,1,0.00,2024-01-01
61178000,80,2,autres accessoires,Fr. par 100 kg brut,1,0.00,2024-01-01
61179000,80,2,parties,Fr. par 100 kg brut,1,0.00,2024-01-01
62,80,0,"Vêtements et accessoires du vêtement, autres qu'en bonneterie",,0,,1988-01-01
6201,80,1,"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, à l'exclusion des articles du n° 6203:",,0,,1988-01-01
62012000,80,2,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,2022-01-01
62013000,80,2,de coton,Fr. par 100 kg brut,1,0.00,2022-01-01
62014000,80,2,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,2022-01-01
62019000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
6202,80,1,"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, à l'exclusion des articles du n° 6204:",,0,,1988-01-01
62022000,80,2,de laine ou de poils fins,Fr. par 100 kg brut,1,0.00,2022-01-01
62023000,80,2,de coton,Fr. par 100 kg brut,1,0.00,2024-01-01
62024000,80,2,de fibres synthétiques ou artificielles,Fr. par 100 kg brut,1,0.00,2022-01-01
62029000,80,2,d'autres matières textiles,Fr. par 100 kg brut,1,0.00,2024-01-01
6203,80,1,"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets:",,0,,1988-01-01
,10,2,costumes ou complets:,,,,1988-01-01
