GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,GT_RATE,START_DATE
52121300,80,3,gefärbt,Fr. je 100 kg brutto,1,0.00,1988-01-01
52121400,80,3,buntgewebt,Fr. je 100 kg brutto,1,0.00,1988-01-01
52121500,80,3,bedruckt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,mit einem Quadratmetergewicht von mehr als 200 g:,,,,1988-01-01
52122100,80,3,roh,Fr. je 100 kg brutto,1,0.00,1988-01-01
52122200,80,3,gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
52122300,80,3,gefärbt,Fr. je 100 kg brutto,1,0.00,1988-01-01
52122400,80,3,buntgewebt,Fr. je 100 kg brutto,1,0.00,1988-01-01
52122500,80,3,bedruckt,Fr. je 100 kg brutto,1,0.00,1988-01-01
53,80,0,Andere pflanzliche Spinnstoffe; Papiergarne und Gewebe aus Papiergarnen,,0,,1988-01-01
5301,80,1,"Flachs, roh oder bearbeitet, jedoch nicht versponnen; Werg und Abfälle von Flachs (einschliesslich Garnabfälle und Reissspinnstoff):",,0,,1988-01-01
53011000,80,2,"Flachs, roh oder geröstet",Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"Flachs, gebrochen, geschwungen, gehechelt oder anders bearbeitet, jedoch nicht versponnen:",,,,1988-01-01
53012100,80,3,gebrochen oder geschwungen,Fr. je 100 kg brutto,1,0.00,1988-01-01
53012900,80,3,anderer,Fr. je 100 kg brutto,1,0.00,1988-01-01
53013000,80,2,Werg und Abfälle von Flachs,Fr. je 100 kg brutto,1,0.00,1988-01-01
5302,80,1,"Hanf (Cannabis sativa L.), roh oder bearbeitet, jedoch nicht versponnen; Werg und Abfälle von Hanf (einschliesslich Garnabfälle und Reissspinnstoff):",,0,,1988-01-01
53021000,80,2,"Hanf, roh oder geröstet",Fr. je 100 kg brutto,1,0.00,1988-01-01
53029000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
5303,80,1,"Jute und andere textile Bastfasern (ausgenommen Flachs, Hanf und Ramie), roh oder bearbeitet, jedoch nicht versponnen; Werg und Abfälle dieser Spinnstoffe (einschliesslich Garnabfälle und Reissspinnstoff):",,0,,1988-01-01
53031000,80,2,"Jute und andere textile Bastfasern, roh oder geröstet",Fr. je 100 kg brutto,1,0.00,1988-01-01
53039000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
53050000,80,1,"Kokos, Abaca (Manilahanf oder Musa textilis Nee), Ramie und andere pflanzliche Spinnstoffe, anderweit weder genannt noch inbegriffen, roh oder bearbeitet, jedoch nicht versponnen; Werg und Abfälle dieser Spinnstoffe (einschliesslich Garnabfälle und Reissspinnstoff)",Fr. je 100 kg brutto,1,0.00,2007-01-01
5306,80,1,Leinengarne (Garne aus Flachs):,,0,,1988-01-01
53061000,80,2,ungezwirnt,Fr. je 100 kg brutto,1,0.00,2024-01-01
53062000,80,2,gezwirnt,Fr. je 100 kg brutto,1,0.00,2024-01-01
5307,80,1,Garne aus Jute oder anderen textilen Bastfasern der Nr. 5303:,,0,,1988-01-01
53071000,80,2,ungezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
53072000,80,2,gezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
5308,80,1,Garne aus anderen pflanzlichen Spinnstoffen; Papiergarne:,,0,,1988-01-01
53081000,80,2,Kokosgarne,Fr. je 100 kg brutto,1,0.00,1988-01-01
53082000,80,2,Hanfgarne,Fr. je 100 kg brutto,1,0.00,1988-01-01
53089000,80,2,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
5309,80,1,Leinengewebe (Gewebe aus Flachs):,,0,,1988-01-01
,10,2,mit einem Anteil an Flachs von 85 Gewichtsprozent oder mehr:,,,,1988-01-01
53091100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
53091900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,mit einem Anteil an Flachs von weniger als 85 Gewichtsprozent:,,,,1988-01-01
53092100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
53092900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
5310,80,1,Gewebe aus Jute oder anderen textilen Bastfasern der Nr. 5303:,,0,,1988-01-01
53101000,80,2,roh,Fr. je 100 kg brutto,1,0.00,1988-01-01
53109000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
53110000,80,1,Gewebe aus anderen pflanzlichen Spinnstoffen; Gewebe aus Papiergarnen,Fr. je 100 kg brutto,1,0.00,1988-01-01
54,80,0,Synthetische oder künstliche Filamente; Streifen und dergleichen aus synthetischer oder künstlicher Spinnmasse,,0,,1988-01-01
5401,80,1,"Nähgarne aus synthetischen oder künstlichen Filamenten, auch in Aufmachungen für den Einzelverkauf:",,0,,1988-01-01
54011000,80,2,aus synthetischen Filamenten,Fr. je 100 kg brutto,1,0.00,1988-01-01
54012000,80,2,aus künstlichen Filamenten,Fr. je 100 kg brutto,1,0.00,1988-01-01
5402,80,1,"Synthetische Filamentgarne (andere als Nähgarne), nicht in Aufmachungen für den Einzelverkauf, einschliesslich synthetische Monofile von weniger als 67 Dezitex:",,0,,1988-01-01
,10,2,"hochfeste Garne aus Nylon oder anderen Polyamiden, auch texturiert:",,,,2007-01-01
54021100,80,3,aus Aramiden,Fr. je 100 kg brutto,1,0.00,2007-01-01
54021900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2007-01-01
54022000,80,2,"hochfeste Garne aus Polyester, auch texturiert",Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,texturierte Garne:,,,,1988-01-01
54023100,80,3,"aus Nylon oder anderen Polyamiden, mit einem Titer der Einfachgarne von 50 tex oder weniger",Fr. je 100 kg brutto,1,0.00,1988-01-01
54023200,80,3,"aus Nylon oder anderen Polyamiden, mit einem Titer der Einfachgarne von mehr als 50 tex",Fr. je 100 kg brutto,1,0.00,1988-01-01
54023300,80,3,aus Polyester,Fr. je 100 kg brutto,1,0.00,1988-01-01
54023400,80,3,aus Polypropylen,Fr. je 100 kg brutto,1,0.00,2007-01-01
54023900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Garne, ungezwirnt, ungedreht oder mit nicht mehr als 50 Drehungen je Meter:",,,,1988-01-01
54024400,80,3,aus Elastomeren,Fr. je 100 kg brutto,1,0.00,2007-01-01
54024500,80,3,"andere, aus Nylon oder anderen Polyamiden",Fr. je 100 kg brutto,1,0.00,2007-01-01
54024600,80,3,"andere, aus Polyester, teilverstreckt",Fr. je 100 kg brutto,1,0.00,2007-01-01
54024700,80,3,"andere, aus Polyester",Fr. je 100 kg brutto,1,0.00,2007-01-01
54024800,80,3,"andere, aus Polypropylen",Fr. je 100 kg brutto,1,0.00,2007-01-01
54024900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Garne, ungezwirnt, mit mehr als 50 Drehungen je Meter:",,,,1988-01-01
54025100,80,3,aus Nylon oder anderen Polyamiden,Fr. je 100 kg brutto,1,0.00,1988-01-01
54025200,80,3,aus Polyester,Fr. je 100 kg brutto,1,0.00,1988-01-01
54025300,80,3,aus Polypropylen,Fr. je 100 kg brutto,1,0.00,2017-01-01
54025900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Garne, gezwirnt:",,,,1988-01-01
54026100,80,3,aus Nylon oder anderen Polyamiden,Fr. je 100 kg brutto,1,0.00,1988-01-01
54026200,80,3,aus Polyester,Fr. je 100 kg brutto,1,0.00,1988-01-01
54026300,80,3,aus Polypropylen,Fr. je 100 kg brutto,1,0.00,2017-01-01
54026900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
5403,80,1,"Künstliche Filamentgarne (andere als Nähgarne), nicht in Aufmachungen für den Einzelverkauf, einschliesslich künstliche Monofile von weniger als 67 Dezitex:",,0,,1988-01-01
54031000,80,2,hochfeste Garne aus Viskose,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Garne, ungezwirnt:",,,,1988-01-01
54033100,80,3,"aus Viskose, ungedreht oder mit nicht mehr als 120 Drehungen je Meter",Fr. je 100 kg brutto,1,0.00,1988-01-01
54033200,80,3,"aus Viskose, mit mehr als 120 Drehungen je Meter",Fr. je 100 kg brutto,1,0.00,1988-01-01
54033300,80,3,aus Celluloseacetat,Fr. je 100 kg brutto,1,0.00,1988-01-01
54033900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Garne, gezwirnt:",,,,1988-01-01
54034100,80,3,aus Viskose,Fr. je 100 kg brutto,1,0.00,1988-01-01
54034200,80,3,aus Celluloseacetat,Fr. je 100 kg brutto,1,0.00,1988-01-01
54034900,80,3,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
5404,80,1,"Synthetische Monofile von 67 Dezitex oder mehr und mit einer grössten Querschnittsdimension von nicht mehr als 1 mm; Streifen und dergleichen (z.B. Kunststroh) aus synthetischer Spinnmasse, mit einer augenscheinlichen Breite von nicht mehr als 5 mm:",,0,,1988-01-01
,10,2,Monofile:,,,,2007-01-01
54041100,80,3,aus Elastomeren,Fr. je 100 kg brutto,1,0.00,2007-01-01
54041200,80,3,"andere, aus Polypropylen",Fr. je 100 kg brutto,1,0.00,2007-01-01
54041900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2007-01-01
54049000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
54050000,80,1,"Künstliche Monofile von 67 Dezitex oder mehr und mit einer grössten Querschnittsdimension von nicht mehr als 1 mm; Streifen und dergleichen (z.B. Kunststroh) aus künstlicher Spinnmasse, mit einer augenscheinlichen Breite von nicht mehr als 5 mm",Fr. je 100 kg brutto,1,0.00,1988-01-01
54060000,80,1,"Synthetische oder künstliche Filamentgarne (andere als Nähgarne), in Aufmachungen für den Einzelverkauf",Fr. je 100 kg brutto,1,0.00,2024-01-01
5407,80,1,"Gewebe aus synthetischen Filamentgarnen, einschliesslich Gewebe aus Erzeugnissen der Nr. 5404:",,0,,1988-01-01
54071000,80,2,Gewebe aus hochfesten Garnen aus Nylon oder anderen Polyamiden oder Polyester,Fr. je 100 kg brutto,1,0.00,1988-01-01
54072000,80,2,Gewebe aus Streifen oder dergleichen,Fr. je 100 kg brutto,1,0.00,1988-01-01
54073000,80,2,in Anmerkung 9 zu Abschnitt XI genannte Erzeugnisse,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Gewebe, mit einem Anteil an Filamenten aus Nylon oder anderen Polyamiden von 85 Gewichtsprozent oder mehr:",,,,1988-01-01
54074100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
54074200,80,3,gefärbt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54074300,80,3,buntgewebt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54074400,80,3,bedruckt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Gewebe, mit einem Anteil an texturierten Filamenten aus Polyester von 85 Gewichtsprozent oder mehr:",,,,1988-01-01
54075100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
54075200,80,3,gefärbt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54075300,80,3,buntgewebt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54075400,80,3,bedruckt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Gewebe, mit einem Anteil an Filamenten aus Polyester von 85 Gewichtsprozent oder mehr:",,,,1996-01-01
54076100,80,3,mit einem Anteil an nicht texturierten Filamenten aus Polyester von 85 Gewichtsprozent oder mehr,Fr. je 100 kg brutto,1,0.00,2024-01-01
54076900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
,10,2,andere Gewebe mit einem Anteil an synthetischen Filamenten von 85 Gewichtsprozent oder mehr:,,,,1988-01-01
54077100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
54077200,80,3,gefärbt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54077300,80,3,buntgewebt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54077400,80,3,bedruckt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Gewebe, mit einem Anteil an synthetischen Filamenten von weniger als 85 Gewichtsprozent, hauptsächlich oder ausschliesslich mit Baumwolle gemischt:",,,,1988-01-01
54078100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
54078200,80,3,gefärbt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54078300,80,3,buntgewebt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54078400,80,3,bedruckt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,andere Gewebe:,,,,1988-01-01
54079100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
54079200,80,3,gefärbt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54079300,80,3,buntgewebt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54079400,80,3,bedruckt,Fr. je 100 kg brutto,1,0.00,1988-01-01
5408,80,1,"Gewebe aus künstlichen Filamentgarnen, einschliesslich Gewebe aus Erzeugnissen der Nr. 5405:",,0,,1988-01-01
54081000,80,2,Gewebe aus hochfesten Garnen aus Viskose,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Gewebe, mit einem Anteil an künstlichen Filamenten oder Streifen oder dergleichen von 85 Gewichtsprozent oder mehr:",,,,1988-01-01
54082100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
54082200,80,3,gefärbt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54082300,80,3,buntgewebt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54082400,80,3,bedruckt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,andere Gewebe:,,,,1988-01-01
54083100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
54083200,80,3,gefärbt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54083300,80,3,buntgewebt,Fr. je 100 kg brutto,1,0.00,1988-01-01
54083400,80,3,bedruckt,Fr. je 100 kg brutto,1,0.00,1988-01-01
55,80,0,Synthetische oder künstliche Kurzfasern,,0,,1988-01-01
5501,80,1,Kabel aus synthetischen Filamenten:,,0,,1988-01-01
,10,2,aus Nylon oder anderen Polyamiden:,,,,2022-01-01
55011100,80,3,aus Aramiden,Fr. je 100 kg brutto,1,0.00,2022-01-01
55011900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2022-01-01
55012000,80,2,aus Polyester,Fr. je 100 kg brutto,1,0.00,1988-01-01
55013000,80,2,aus Polyacryl oder Modacryl,Fr. je 100 kg brutto,1,0.00,1988-01-01
55014000,80,2,aus Polypropylen,Fr. je 100 kg brutto,1,0.00,2007-01-01
55019000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
5502,80,1,Kabel aus künstlichen Filamenten:,,0,,1988-01-01
55021000,80,2,aus Celluloseacetat,Fr. je 100 kg brutto,1,0.00,2017-01-01
55029000,80,2,andere,Fr. je 100 kg brutto,1,0.00,2017-01-01
5503,80,1,"Synthetische Kurzfasern, weder kardiert noch gekämmt noch anders für die Spinnerei bearbeitet:",,0,,1988-01-01
,10,2,aus Nylon oder anderen Polyamiden:,,,,2007-01-01
55031100,80,3,aus Aramiden,Fr. je 100 kg brutto,1,0.00,2007-01-01
55031900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2007-01-01
55032000,80,2,aus Polyester,Fr. je 100 kg brutto,1,0.00,1988-01-01
55033000,80,2,aus Polyacryl oder Modacryl,Fr. je 100 kg brutto,1,0.00,1988-01-01
55034000,80,2,aus Polypropylen,Fr. je 100 kg brutto,1,0.00,1993-01-01
55039000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1993-01-01
5504,80,1,"Künstliche Kurzfasern, weder kardiert noch gekämmt noch anders für die Spinnerei bearbeitet:",,0,,1988-01-01
55041000,80,2,aus Viskose,Fr. je 100 kg brutto,1,0.00,1988-01-01
55049000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
5505,80,1,"Abfälle von synthetischen oder künstlichen Fasern (einschliesslich Kämmlinge, Garnabfälle und Reissspinnstoff):",,0,,1988-01-01
55051000,80,2,aus synthetischen Fasern,Fr. je 100 kg brutto,1,0.00,1988-01-01
55052000,80,2,aus künstlichen Fasern,Fr. je 100 kg brutto,1,0.00,1988-01-01
5506,80,1,"Synthetische Kurzfasern, kardiert, gekämmt oder anders für die Spinnerei bearbeitet:",,0,,1988-01-01
55061000,80,2,aus Nylon oder anderen Polyamiden,Fr. je 100 kg brutto,1,0.00,1988-01-01
55062000,80,2,aus Polyester,Fr. je 100 kg brutto,1,0.00,1988-01-01
55063000,80,2,aus Polyacryl oder Modacryl,Fr. je 100 kg brutto,1,0.00,1988-01-01
55064000,80,2,aus Polypropylen,Fr. je 100 kg brutto,1,0.00,2017-01-01
55069000,80,2,andere,Fr. je 100 kg brutto,1,0.00,1988-01-01
55070000,80,1,"Künstliche Kurzfasern, kardiert, gekämmt oder anders für die Spinnerei bearbeitet",Fr. je 100 kg brutto,1,0.00,1988-01-01
5508,80,1,"Nähgarne aus synthetischen oder künstlichen Kurzfasern, auch in Aufmachungen für den Einzelverkauf:",,0,,1988-01-01
55081000,80,2,aus synthetischen Kurzfasern,Fr. je 100 kg brutto,1,0.00,1988-01-01
55082000,80,2,aus künstlichen Kurzfasern,Fr. je 100 kg brutto,1,0.00,1988-01-01
5509,80,1,"Garne aus synthetischen Kurzfasern (andere als Nähgarne), nicht in Aufmachungen für den Einzelverkauf:",,0,,1988-01-01
,10,2,mit einem Anteil an Nylon- oder anderen Polyamid-Kurzfasern von 85 Gewichtsprozent oder mehr:,,,,1988-01-01
55091100,80,3,ungezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
55091200,80,3,gezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,mit einem Anteil an Polyester-Kurzfasern von 85 Gewichtsprozent oder mehr:,,,,1988-01-01
55092100,80,3,ungezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
55092200,80,3,gezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,mit einem Anteil an Polyacryl- oder Modacryl-Kurzfasern von 85 Gewichtsprozent oder mehr:,,,,1988-01-01
55093100,80,3,ungezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
55093200,80,3,gezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Garne, mit einem Anteil an synthetischen Kurzfasern von 85 Gewichtsprozent oder mehr:",,,,1988-01-01
55094100,80,3,ungezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
55094200,80,3,gezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,"andere Garne, aus Polyester-Kurzfasern:",,,,1988-01-01
55095100,80,3,hauptsächlich oder ausschliesslich mit künstlichen Kurzfasern gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55095200,80,3,hauptsächlich oder ausschliesslich mit Wolle oder feinen Tierhaaren gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55095300,80,3,hauptsächlich oder ausschliesslich mit Baumwolle gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55095900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
,10,2,"andere Garne, aus Polyacryl- oder Modacryl-Kurzfasern:",,,,1988-01-01
55096100,80,3,hauptsächlich oder ausschliesslich mit Wolle oder feinen Tierhaaren gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55096200,80,3,hauptsächlich oder ausschliesslich mit Baumwolle gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55096900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
,10,2,andere Garne:,,,,1988-01-01
55099100,80,3,hauptsächlich oder ausschliesslich mit Wolle oder feinen Tierhaaren gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55099200,80,3,hauptsächlich oder ausschliesslich mit Baumwolle gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55099900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
5510,80,1,"Garne aus künstlichen Kurzfasern (andere als Nähgarne), nicht in Aufmachungen für den Einzelverkauf:",,0,,1988-01-01
,10,2,mit einem Anteil an künstlichen Kurzfasern von 85 Gewichtsprozent oder mehr:,,,,1988-01-01
55101100,80,3,ungezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
55101200,80,3,gezwirnt,Fr. je 100 kg brutto,1,0.00,1988-01-01
55102000,80,2,"andere Garne, hauptsächlich oder ausschliesslich mit Wolle oder feinen Tierhaaren gemischt",Fr. je 100 kg brutto,1,0.00,2024-01-01
55103000,80,2,"andere Garne, hauptsächlich oder ausschliesslich mit Baumwolle gemischt",Fr. je 100 kg brutto,1,0.00,2024-01-01
55109000,80,2,andere Garne,Fr. je 100 kg brutto,1,0.00,2024-01-01
5511,80,1,"Garne aus synthetischen oder künstlichen Kurzfasern (andere als Nähgarne), in Aufmachungen für den Einzelverkauf:",,0,,1988-01-01
55111000,80,2,"aus synthetischen Kurzfasern, mit einem Anteil an solchen Fasern von 85 Gewichtsprozent oder mehr",Fr. je 100 kg brutto,1,0.00,1988-01-01
55112000,80,2,"aus synthetischen Kurzfasern, mit einem Anteil an solchen Fasern von weniger als 85 Gewichtsprozent",Fr. je 100 kg brutto,1,0.00,1988-01-01
55113000,80,2,aus künstlichen Kurzfasern,Fr. je 100 kg brutto,1,0.00,1988-01-01
5512,80,1,"Gewebe aus synthetischen Kurzfasern, mit einem Anteil an synthetischen Kurzfasern von 85 Gewichtsprozent oder mehr:",,0,,1988-01-01
,10,2,mit einem Anteil an Polyester-Kurzfasern von 85 Gewichtsprozent oder mehr:,,,,1988-01-01
55121100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
55121900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
,10,2,mit einem Anteil an Polyacryl- oder Modacryl-Kurzfasern von 85 Gewichtsprozent oder mehr:,,,,1988-01-01
55122100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
55122900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
,10,2,andere:,,,,1988-01-01
55129100,80,3,roh oder gebleicht,Fr. je 100 kg brutto,1,0.00,1988-01-01
55129900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
5513,80,1,"Gewebe aus synthetischen Kurzfasern, mit einem Anteil an solchen Fasern von weniger als 85 Gewichtsprozent, hauptsächlich oder ausschliesslich mit Baumwolle gemischt, mit einem Quadratmetergewicht von nicht mehr als 170 g:",,0,,1988-01-01
,10,2,roh oder gebleicht:,,,,1988-01-01
55131100,80,3,"aus Polyester-Kurzfasern, in Leinwandbindung",Fr. je 100 kg brutto,1,0.00,1988-01-01
55131200,80,3,"aus Polyester-Kurzfasern, in Köperbindung, einschliesslich Gleichgratköperbindung, mit nicht mehr als 4 Fäden im Bindungsrapport",Fr. je 100 kg brutto,1,0.00,1988-01-01
55131300,80,3,andere Gewebe aus Polyester-Kurzfasern,Fr. je 100 kg brutto,1,0.00,1988-01-01
55131900,80,3,andere Gewebe,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,gefärbt:,,,,1988-01-01
55132100,80,3,"aus Polyester-Kurzfasern, in Leinwandbindung",Fr. je 100 kg brutto,1,0.00,1988-01-01
55132300,80,3,andere Gewebe aus Polyester-Kurzfasern,Fr. je 100 kg brutto,1,0.00,1988-01-01
55132900,80,3,andere Gewebe,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,buntgewebt:,,,,1988-01-01
55133100,80,3,"aus Polyester-Kurzfasern, in Leinwandbindung",Fr. je 100 kg brutto,1,0.00,1988-01-01
55133900,80,3,andere Gewebe,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,bedruckt:,,,,1988-01-01
55134100,80,3,"aus Polyester-Kurzfasern, in Leinwandbindung",Fr. je 100 kg brutto,1,0.00,1988-01-01
55134900,80,3,andere Gewebe,Fr. je 100 kg brutto,1,0.00,1988-01-01
5514,80,1,"Gewebe aus synthetischen Kurzfasern, mit einem Anteil an solchen Fasern von weniger als 85 Gewichtsprozent, hauptsächlich oder ausschliesslich mit Baumwolle gemischt, mit einem Quadratmetergewicht von mehr als 170 g:",,0,,1988-01-01
,10,2,roh oder gebleicht:,,,,1988-01-01
55141100,80,3,"aus Polyester-Kurzfasern, in Leinwandbindung",Fr. je 100 kg brutto,1,0.00,1988-01-01
55141200,80,3,"aus Polyester-Kurzfasern, in Köperbindung, einschliesslich Gleichgratköperbindung, mit nicht mehr als 4 Fäden im Bindungsrapport",Fr. je 100 kg brutto,1,0.00,1988-01-01
55141900,80,3,andere Gewebe,Fr. je 100 kg brutto,1,0.00,1988-01-01
,10,2,gefärbt:,,,,1988-01-01
55142100,80,3,"aus Polyester-Kurzfasern, in Leinwandbindung",Fr. je 100 kg brutto,1,0.00,1988-01-01
55142200,80,3,"aus Polyester-Kurzfasern, in Köperbindung, einschliesslich Gleichgratköperbindung, mit nicht mehr als 4 Fäden im Bindungsrapport",Fr. je 100 kg brutto,1,0.00,1988-01-01
55142300,80,3,andere Gewebe aus Polyester-Kurzfasern,Fr. je 100 kg brutto,1,0.00,1988-01-01
55142900,80,3,andere Gewebe,Fr. je 100 kg brutto,1,0.00,1988-01-01
55143000,80,2,buntgewebt,Fr. je 100 kg brutto,1,0.00,2007-01-01
,10,2,bedruckt:,,,,1988-01-01
55144100,80,3,"aus Polyester-Kurzfasern, in Leinwandbindung",Fr. je 100 kg brutto,1,0.00,1988-01-01
55144200,80,3,"aus Polyester-Kurzfasern, in Köperbindung, einschliesslich Gleichgratköperbindung, mit nicht mehr als 4 Fäden im Bindungsrapport",Fr. je 100 kg brutto,1,0.00,1988-01-01
55144300,80,3,andere Gewebe aus Polyester-Kurzfasern,Fr. je 100 kg brutto,1,0.00,1988-01-01
55144900,80,3,andere Gewebe,Fr. je 100 kg brutto,1,0.00,1988-01-01
5515,80,1,Andere Gewebe aus synthetischen Kurzfasern:,,0,,1988-01-01
,10,2,aus Polyester-Kurzfasern:,,,,1988-01-01
55151100,80,3,hauptsächlich oder ausschliesslich mit Viskose-Kurzfasern gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55151200,80,3,hauptsächlich oder ausschliesslich mit synthetischen oder künstlichen Filamenten gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55151300,80,3,hauptsächlich oder ausschliesslich mit Wolle oder feinen Tierhaaren gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55151900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
,10,2,aus Polyacryl- oder Modacryl-Kurzfasern:,,,,1988-01-01
55152100,80,3,hauptsächlich oder ausschliesslich mit synthetischen oder künstlichen Filamenten gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55152200,80,3,hauptsächlich oder ausschliesslich mit Wolle oder feinen Tierhaaren gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55152900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
,10,2,andere Gewebe:,,,,1988-01-01
55159100,80,3,hauptsächlich oder ausschliesslich mit synthetischen oder künstlichen Filamenten gemischt,Fr. je 100 kg brutto,1,0.00,2024-01-01
55159900,80,3,andere,Fr. je 100 kg brutto,1,0.00,2024-01-01
