GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,GT_RATE,START_DATE
19053111,80,5,eccedente 15 %,Fr. per 100 kg peso lordo,1,482.00,2005-02-01
19053112,80,5,eccedente 6 % ma non eccedente 15 %,Fr. per 100 kg peso lordo,1,482.00,2005-02-01
19053113,80,5,eccedente 3 % ma non eccedente 6 %,Fr. per 100 kg peso lordo,1,482.00,2005-02-01
19053114,80,5,eccedente 1 % ma non eccedente 3 %,Fr. per 100 kg peso lordo,1,482.00,2005-02-01
,10,4,"altri, aventi tenore, in peso, di altre materie grasse:",,,,2005-02-01
19053191,80,5,eccedente 15 %,Fr. per 100 kg peso lordo,1,210.00,2005-02-01
19053192,80,5,eccedente 6 % ma non eccedente 15 %,Fr. per 100 kg peso lordo,1,210.00,2005-02-01
19053193,80,5,eccedente 3 % ma non eccedente 6 %,Fr. per 100 kg peso lordo,1,210.00,2005-02-01
19053194,80,5,non eccedente 3 %,Fr. per 100 kg peso lordo,1,210.00,2005-02-01
190532,80,3,cialde e cialdini:,,0,,2002-01-01
19053210,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,159.00,2002-01-01
19053220,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,197.20,2002-01-01
190540,80,2,"fette biscottate, pane tostato e prodotti simili tostati:",,0,,1988-01-01
19054010,80,3,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,166.60,1988-01-01
,10,3,con aggiunta di zuccheri o di altri dolcificanti:,,,,1988-01-01
19054021,80,4,fette biscottate,Fr. per 100 kg peso lordo,1,183.60,1988-01-01
19054029,80,4,altri,Fr. per 100 kg peso lordo,1,170.00,1988-01-01
190590,80,2,altri:,,0,,1988-01-01
,10,3,"pane e altri prodotti della panetteria comune, senza aggiunta di zuccheri o di altri dolcificanti, di miele, di uova, di materie grasse, di formaggio o di frutta:",,,,1988-01-01
,10,4,non condizionati per la vendita al minuto:,,,,1988-01-01
,10,5,grattatura di pane:,,,,1988-01-01
19059021,80,6,per l'alimentazione di animali,Fr. per 100 kg peso lordo,1,150.00,1999-01-01
19059025,80,6,altri,Fr. per 100 kg peso lordo,1,150.00,1999-01-01
19059029,80,5,altri,Fr. per 100 kg peso lordo,1,124.00,1999-01-01
,10,4,condizionati per la vendita al minuto:,,,,1988-01-01
19059031,80,5,pane azzimo,Fr. per 100 kg peso lordo,1,170.00,1999-01-01
19059032,80,5,grattatura di pane,Fr. per 100 kg peso lordo,1,162.00,1999-01-01
19059039,80,5,altri,Fr. per 100 kg peso lordo,1,136.00,1999-01-01
19059040,80,3,"ostie, capsule vuote dei tipi adoperati per medicamenti, ostie per sigilli, paste in sfoglie essiccate di farina, di amido o di fecola e prodotti simili",Fr. per 100 kg peso lordo,1,0.00,1999-01-01
,10,3,altri:,,,,1988-01-01
,10,4,"aventi tenore, in peso, di carne, frattaglie, sangue, salsiccia o una combinazione di questi prodotti, eccedente 10% ma non eccedente 20%:",,,,1988-01-01
19059071,80,5,alimenti per bambini o per usi dietetici,Fr. per 100 kg peso lordo,1,42.50,1995-07-01
19059072,80,5,di cinghiale,Fr. per 100 kg peso lordo,1,42.50,1995-07-01
,10,5,altri:,,,,1988-01-01
19059078,80,6,"contenenti carne, frattaglie, sangue, salsiccia o una combinazione di questi prodotti, di animali delle voci 0101-0104",Fr. per 100 kg peso lordo,1,72.00,1995-07-01
19059079,80,6,altri,Fr. per 100 kg peso lordo,1,42.50,1995-07-01
19059081,80,4,"altri, di fiocchi, farina o fecola di patate",Fr. per 100 kg peso lordo,1,171.00,2005-02-01
19059082,80,4,"altri, senza aggiunta di zuccheri o di altri dolcificanti",Fr. per 100 kg peso lordo,1,171.00,2005-02-01
,10,4,"altri, con aggiunta di zuccheri o di altri dolcificanti:",,,,1988-01-01
19059083,80,5,contenenti materie grasse del latte,Fr. per 100 kg peso lordo,1,277.00,2005-02-01
,10,5,contenenti altre materie grasse:,,,,2005-02-01
19059084,80,6,grattatura di pane,Fr. per 100 kg peso lordo,1,190.00,2005-02-01
19059085,80,6,altri,Fr. per 100 kg peso lordo,1,190.00,2005-02-01
,10,5,non contenenti materie grasse:,,,,2005-02-01
19059086,80,6,grattatura di pane,Fr. per 100 kg peso lordo,1,137.70,2005-02-01
19059089,80,6,altri,Fr. per 100 kg peso lordo,1,137.70,2005-02-01
20,80,0,"Preparazioni di ortaggi o di legumi, di frutta o di altre parti di piante",,0,,1988-01-01
2001,80,1,"Ortaggi o legumi, frutta e altre parti commestibili di piante, preparati o conservati nell'aceto o nell'acido acetico:",,0,,1988-01-01
200110,80,2,cetrioli e cetriolini:,,0,,1988-01-01
20011010,80,3,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,29.70,1988-01-01
20011020,80,3,in recipienti non eccedenti 5 kg,Fr. per 100 kg peso lordo,1,42.50,1988-01-01
200190,80,2,altri:,,0,,1988-01-01
,10,3,frutta:,,,,1988-01-01
20019011,80,4,tropicali,Fr. per 100 kg peso lordo,1,21.00,1988-01-01
20019019,80,4,altre,Fr. per 100 kg peso lordo,1,32.00,1988-01-01
,10,3,ortaggi o legumi e altre parti commestibili di piante:,,,,1995-07-01
20019020,80,4,granturco dolce (Zea mays var. saccharata),Fr. per 100 kg peso lordo,1,21.00,1995-07-01
,10,4,prodotti di patate:,,,,1995-07-01
20019031,80,5,importati nei limiti del contingente doganale (n. cont. 14),Fr. per 100 kg peso lordo,1,50.00,1995-07-01
20019039,80,5,altri,Fr. per 100 kg peso lordo,1,99.00,1995-07-01
,10,4,altri:,,,,1995-07-01
20019091,80,5,cipolle in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,29.70,2002-01-01
20019092,80,5,"cuori di palma; ignami, patate dolci e parti commestibili di piante simili della voce 0714",Fr. per 100 kg peso lordo,1,42.50,2005-02-01
20019098,80,5,altri,Fr. per 100 kg peso lordo,1,42.50,2005-02-01
2002,80,1,"Pomodori preparati o conservati, ma non nell'aceto o nell'acido acetico:",,0,,1988-01-01
200210,80,2,"pomodori, interi o in pezzi:",,0,,1988-01-01
20021010,80,3,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,9.00,1988-01-01
20021020,80,3,in recipienti non eccedenti 5 kg,Fr. per 100 kg peso lordo,1,16.00,1988-01-01
200290,80,2,altri:,,0,,1988-01-01
20029010,80,3,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,9.00,1988-01-01
,10,3,in recipienti non eccedenti 5 kg:,,,,1988-01-01
20029021,80,4,"polpe, puree e concentrati di pomodori, in recipienti ermeticamente chiusi, aventi tenore, in peso, di estratto secco di 25% o più, composti di pomodori e acqua, con o senza aggiunta di sale o di condimento",Fr. per 100 kg peso lordo,1,41.00,1988-01-01
20029029,80,4,altri,Fr. per 100 kg peso lordo,1,16.00,1988-01-01
2003,80,1,"Funghi e tartufi, preparati o conservati, ma non nell'aceto o nell'acido acetico:",,0,,1988-01-01
20031000,80,2,funghi del genere Agaricus,Fr. per 100 kg peso lordo,1,46.80,2002-01-01
200390,80,2,altri:,,0,,2012-01-01
20039010,80,3,tartufi,Fr. per 100 kg peso lordo,1,0.00,2012-01-01
20039090,80,3,altri,Fr. per 100 kg peso lordo,1,46.80,2012-01-01
2004,80,1,"Altri ortaggi o legumi preparati o conservati, ma non nell'aceto o nell'acido acetico, congelati, diversi dai prodotti della voce 2006:",,0,,1996-01-01
200410,80,2,patate:,,0,,1996-01-01
,10,3,in recipienti eccedenti 5 kg:,,,,1996-01-01
,10,4,importate nei limiti del contingente doganale (n. cont. 14):,,,,2005-02-01
20041012,80,5,"sotto forma di farina, semolino o fiocchi",Fr. per 100 kg peso lordo,1,50.00,2005-02-01
20041013,80,5,altre,Fr. per 100 kg peso lordo,1,50.00,2005-02-01
,10,4,altre:,,,,2005-02-01
20041014,80,5,"sotto forma di farina, semolino o fiocchi",Fr. per 100 kg peso lordo,1,224.00,2005-02-01
20041018,80,5,altre,Fr. per 100 kg peso lordo,1,224.00,2005-02-01
,10,3,altre:,,,,1996-01-01
,10,4,importate nei limiti del contingente doganale (n. cont. 14):,,,,2005-02-01
20041092,80,5,"sotto forma di farina, semolino o fiocchi",Fr. per 100 kg peso lordo,1,70.00,2005-02-01
20041093,80,5,altre,Fr. per 100 kg peso lordo,1,70.00,2005-02-01
,10,4,altre:,,,,2005-02-01
20041094,80,5,"sotto forma di farina, semolino o fiocchi",Fr. per 100 kg peso lordo,1,224.00,2005-02-01
20041098,80,5,altre,Fr. per 100 kg peso lordo,1,224.00,2005-02-01
200490,80,2,altri ortaggi o legumi e miscugli di ortaggi o legumi:,,0,,1996-01-01
,10,3,in recipienti eccedenti 5 kg:,,,,1996-01-01
20049011,80,4,asparagi,Fr. per 100 kg peso lordo,1,29.00,1996-01-01
20049012,80,4,olive,Fr. per 100 kg peso lordo,1,29.00,1996-01-01
20049013,80,4,granturco dolce (Zea mays var. saccharata),Fr. per 100 kg peso lordo,1,21.00,1998-07-01
20049018,80,4,altri ortaggi o legumi,Fr. per 100 kg peso lordo,1,42.50,1998-07-01
,10,4,miscele di ortaggi o legumi:,,,,1996-01-01
,10,5,contenenti patate:,,,,1996-01-01
20049028,80,6,importate nei limiti del contingente doganale (n. cont. 14),Fr. per 100 kg peso lordo,1,50.00,1996-01-01
20049029,80,6,altre,Fr. per 100 kg peso lordo,1,224.00,1996-01-01
20049039,80,5,altre miscele,Fr. per 100 kg peso lordo,1,42.50,1996-01-01
,10,3,in recipienti non eccedenti 5 kg:,,,,1996-01-01
20049041,80,4,asparagi,Fr. per 100 kg peso lordo,1,17.00,1996-01-01
20049042,80,4,olive,Fr. per 100 kg peso lordo,1,35.00,1996-01-01
20049043,80,4,granturco dolce (Zea mays var. saccharata),Fr. per 100 kg peso lordo,1,21.00,1996-01-01
20049049,80,4,altri ortaggi e legumi,Fr. per 100 kg peso lordo,1,59.50,1996-01-01
,10,4,miscele di ortaggi o legumi:,,,,1996-01-01
,10,5,contenenti patate:,,,,1996-01-01
20049051,80,6,importate nei limiti del contingente doganale (n. cont. 14),Fr. per 100 kg peso lordo,1,70.00,1996-01-01
20049059,80,6,altre,Fr. per 100 kg peso lordo,1,224.00,1996-01-01
20049069,80,5,altre miscele,Fr. per 100 kg peso lordo,1,59.50,1996-01-01
2005,80,1,"Altri ortaggi o legumi preparati o conservati, ma non nell'aceto o nell'acido acetico, non congelati, diversi dai prodotti della voce 2006:",,0,,1996-01-01
20051000,80,2,ortaggi o legumi omogeneizzati,Fr. per 100 kg peso lordo,1,49.00,1996-01-01
200520,80,2,patate:,,0,,1996-01-01
,10,3,"preparazioni in forma di farina, semolino o fiocchi, in cui predominano le patate:",,,,1996-01-01
20052011,80,4,"aventi tenore, in peso, di patate eccedente 80%",Fr. per 100 kg peso lordo,1,388.00,1996-01-01
20052012,80,4,"aventi tenore, in peso, di patate non eccedente 80%",Fr. per 100 kg peso lordo,1,318.80,1996-01-01
,10,3,"sotto forma di fettine sottili o di piccoli bastoncini, fritti nel grasso o nell'olio, e prodotti estrusi:",,,,1996-01-01
,10,4,importati nei limiti del contingente doganale (n. cont. 14):,,,,1996-01-01
20052021,80,5,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,50.00,1996-01-01
20052022,80,5,altri,Fr. per 100 kg peso lordo,1,70.00,1996-01-01
20052029,80,4,altri,Fr. per 100 kg peso lordo,1,935.00,1996-01-01
,10,3,altri:,,,,1996-01-01
,10,4,importati nei limiti del contingente doganale (n. cont. 14):,,,,1996-01-01
20052092,80,5,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,50.00,1996-01-01
20052093,80,5,altri,Fr. per 100 kg peso lordo,1,70.00,1996-01-01
20052099,80,4,altri,Fr. per 100 kg peso lordo,1,935.00,1996-01-01
200540,80,2,piselli (Pisum sativum):,,0,,1996-01-01
20054010,80,3,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,42.50,1996-01-01
20054090,80,3,altri,Fr. per 100 kg peso lordo,1,59.50,1996-01-01
,10,2,"fagioli (Vigna spp., Phaseolus spp.):",,,,1996-01-01
200551,80,3,"fagioli, sgranati:",,0,,1996-01-01
20055110,80,4,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,42.50,1996-01-01
20055190,80,4,altri,Fr. per 100 kg peso lordo,1,59.50,1996-01-01
200559,80,3,altri:,,0,,1996-01-01
20055910,80,4,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,42.50,1996-01-01
20055990,80,4,altri,Fr. per 100 kg peso lordo,1,59.50,1996-01-01
200560,80,2,asparagi:,,0,,1996-01-01
20056010,80,3,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,29.00,1996-01-01
20056090,80,3,altri,Fr. per 100 kg peso lordo,1,14.00,1996-01-01
200570,80,2,olive:,,0,,1996-01-01
20057010,80,3,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,29.00,1996-01-01
20057090,80,3,altre,Fr. per 100 kg peso lordo,1,39.00,1996-01-01
20058000,80,2,granturco dolce (Zea mays var. saccharata),Fr. per 100 kg peso lordo,1,0.00,1996-01-01
,10,2,altri ortaggi o legumi e miscele di ortaggi o legumi:,,,,2007-01-01
200591,80,3,germogli di bambù:,,0,,2007-01-01
20059110,80,4,in recipienti eccedenti 5 kg,Fr. per 100 kg peso lordo,1,42.50,2007-01-01
20059190,80,4,altri,Fr. per 100 kg peso lordo,1,59.50,2007-01-01
200599,80,3,altri:,,0,,2007-01-01
20059910,80,4,crauti,Fr. per 100 kg peso lordo,1,38.00,2007-01-01
,10,4,"altri, in recipienti eccedenti 5 kg:",,,,2007-01-01
20059911,80,5,altri ortaggi o legumi,Fr. per 100 kg peso lordo,1,42.50,2007-01-01
,10,5,miscele di ortaggi o legumi:,,,,2007-01-01
,10,6,contenenti patate:,,,,2007-01-01
20059921,80,7,importate nei limiti del contingente doganale (n. cont. 14),Fr. per 100 kg peso lordo,1,50.00,2007-01-01
20059929,80,7,altre,Fr. per 100 kg peso lordo,1,336.60,2007-01-01
20059939,80,6,altre miscele,Fr. per 100 kg peso lordo,1,42.50,2007-01-01
,10,4,"altri, in recipienti non eccedenti 5 kg:",,,,2007-01-01
20059941,80,5,altri ortaggi o legumi,Fr. per 100 kg peso lordo,1,59.50,2007-01-01
,10,5,miscele di ortaggi o legumi:,,,,2007-01-01
,10,6,contenenti patate:,,,,2007-01-01
20059951,80,7,importate nei limiti del contingente doganale (n. cont. 14),Fr. per 100 kg peso lordo,1,70.00,2007-01-01
20059959,80,7,altre,Fr. per 100 kg peso lordo,1,336.60,2007-01-01
20059969,80,6,altre miscele,Fr. per 100 kg peso lordo,1,59.50,2007-01-01
2006,80,1,"Ortaggi e legumi, frutta, scorze di frutta e altre parti di piante, confettate allo zucchero (sgocciolate, diacciate o cristallizzate):",,0,,1996-01-01
20060010,80,2,"frutta tropicali, scorze di frutta tropicali",Fr. per 100 kg peso lordo,1,8.00,1996-01-01
20060020,80,2,granturco dolce (Zea mays var. saccharata),Fr. per 100 kg peso lordo,1,32.00,2005-02-01
20060080,80,2,altri,Fr. per 100 kg peso lordo,1,32.00,2005-02-01
2007,80,1,"Confetture, gelatine, marmellate, puree e paste di frutta, ottenute mediante cottura, con o senza aggiunta di zuccheri o di altri dolcificanti:",,0,,1988-01-01
20071000,80,2,preparazioni omogeneizzate,Fr. per 100 kg peso lordo,1,32.00,1988-01-01
,10,2,altre:,,,,1988-01-01
200791,80,3,di agrumi:,,0,,1988-01-01
20079110,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,14.00,1988-01-01
20079120,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,32.00,1988-01-01
200799,80,3,altre:,,0,,1988-01-01
,10,4,senza aggiunta di zuccheri o di altri dolcificanti:,,,,1988-01-01
20079911,80,5,frutta tropicali,Fr. per 100 kg peso lordo,1,4.00,1988-01-01
20079919,80,5,altre,Fr. per 100 kg peso lordo,1,14.00,1988-01-01
,10,4,con aggiunta di zuccheri o di altri dolcificanti:,,,,1988-01-01
20079921,80,5,frutta tropicali,Fr. per 100 kg peso lordo,1,21.00,1988-01-01
20079929,80,5,altre,Fr. per 100 kg peso lordo,1,38.00,1988-01-01
2008,80,1,"Frutta e altre parti commestibili di piante, altrimenti preparate o conservate, con o senza aggiunta di zuccheri o di altri dolcificanti o di alcole, non nominate né comprese altrove:",,0,,1988-01-01
,10,2,"frutta a guscio, arachidi e altri semi, anche mescolati tra loro:",,,,1988-01-01
200811,80,3,arachidi:,,0,,1988-01-01
20081110,80,4,burro di arachidi («Peanutbutter»),Fr. per 100 kg peso lordo,1,103.00,1988-01-01
20081190,80,4,altre,Fr. per 100 kg peso lordo,1,4.00,1988-01-01
200819,80,3,"altri, compresi i miscugli:",,0,,1988-01-01
20081910,80,4,frutta tropicali,Fr. per 100 kg peso lordo,1,4.00,1995-07-01
20081990,80,4,altri,Fr. per 100 kg peso lordo,1,11.00,1995-07-01
20082000,80,2,ananassi,Fr. per 100 kg peso lordo,1,18.00,1988-01-01
200830,80,2,agrumi:,,0,,1988-01-01
20083010,80,3,"polpa, senza aggiunta di zuccheri o di altri dolcificanti",Fr. per 100 kg peso lordo,1,18.00,1988-01-01
20083090,80,3,altri,Fr. per 100 kg peso lordo,1,21.00,1988-01-01
200840,80,2,pere:,,0,,1988-01-01
20084010,80,3,"polpa, senza aggiunta di zuccheri o di altri dolcificanti",Fr. per 100 kg peso lordo,1,21.00,1988-01-01
20084090,80,3,altre,Fr. per 100 kg peso lordo,1,38.00,1988-01-01
200850,80,2,albicocche:,,0,,1988-01-01
20085010,80,3,"polpa, senza aggiunta di zuccheri o di altri dolcificanti",Fr. per 100 kg peso lordo,1,21.00,1988-01-01
20085090,80,3,altre,Fr. per 100 kg peso lordo,1,34.00,1988-01-01
20086000,80,2,ciliegie,Fr. per 100 kg peso lordo,1,25.50,1988-01-01
200870,80,2,"pesche, comprese le pesche noci:",,0,,1988-01-01
20087010,80,3,"polpa, senza aggiunta di zuccheri o di altri dolcificanti",Fr. per 100 kg peso lordo,1,21.00,1989-01-01
20087090,80,3,altre,Fr. per 100 kg peso lordo,1,25.50,1989-01-01
20088000,80,2,fragole,Fr. per 100 kg peso lordo,1,25.50,1988-01-01
,10,2,"altre, compresi i miscugli, esclusi quelli della sottovoce 2008.19:",,,,1988-01-01
20089100,80,3,cuori di palma,Fr. per 100 kg peso lordo,1,28.00,1988-01-01
200893,80,3,"ossicocchi (Vaccinium macrocarpon, Vaccinium oxycoccos); mirtilli rossi (Vaccinium vitis-idaea):",,0,,2012-01-01
20089310,80,4,"polpa, senza aggiunta di zuccheri o di altri dolcificanti",Fr. per 100 kg peso lordo,1,18.00,2012-01-01
20089390,80,4,altri,Fr. per 100 kg peso lordo,1,25.50,2012-01-01
200897,80,3,miscugli:,,0,,2012-01-01
20089711,80,4,di frutta tropicali,Fr. per 100 kg peso lordo,1,28.00,2012-01-01
20089799,80,4,altri,Fr. per 100 kg peso lordo,1,28.00,2012-01-01
200899,80,3,altre:,,0,,1988-01-01
,10,4,"polpa, senza aggiunta di zuccheri o di altri dolcificanti:",,,,1988-01-01
20089911,80,5,di frutta tropicali,Fr. per 100 kg peso lordo,1,4.00,1988-01-01
20089919,80,5,altre,Fr. per 100 kg peso lordo,1,18.00,1988-01-01
,10,4,altre:,,,,1988-01-01
20089991,80,5,mele,Fr. per 100 kg peso lordo,1,38.00,1988-01-01
,10,5,altre frutta:,,,,1988-01-01
20089996,80,6,frutta tropicali,Fr. per 100 kg peso lordo,1,25.50,1995-07-01
20089997,80,6,altre,Fr. per 100 kg peso lordo,1,25.50,1995-07-01
20089998,80,5,"granturco, diverso da quello dolce (Zea mays var. saccharata)",Fr. per 100 kg peso lordo,1,21.00,1995-07-01
20089999,80,5,altre parti di piante,Fr. per 100 kg peso lordo,1,77.00,1989-01-01
2009,80,1,"Succhi di frutta (compresi i mosti d'uva e l'acqua di noce di cocco) o di ortaggi o legumi, non fermentati, senza aggiunta di alcole, con o senza aggiunta di zuccheri o di altri dolcificanti:",,0,,1988-01-01
,10,2,succhi d'arancia:,,,,1988-01-01
200911,80,3,congelati:,,0,,1988-01-01
20091110,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,14.00,1988-01-01
20091120,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,49.00,1988-01-01
200912,80,3,"non congelati, d'un valore Brix non eccedente 20:",,0,,2002-01-01
20091210,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,14.00,2002-01-01
20091220,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,49.00,2002-01-01
200919,80,3,altri:,,0,,1988-01-01
20091930,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,14.00,2002-01-01
20091940,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,49.00,2002-01-01
,10,2,succhi di pompelmo; succhi di pomelo:,,,,2002-01-01
200921,80,3,d'un valore Brix non eccedente 20:,,0,,2002-01-01
20092110,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,14.00,2002-01-01
20092120,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,49.00,2002-01-01
200929,80,3,altri:,,0,,2002-01-01
20092910,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,0.00,2002-01-01
20092920,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,49.00,2002-01-01
,10,2,succhi di altri agrumi:,,,,2002-01-01
200931,80,3,d'un valore Brix non eccedente 20:,,0,,2002-01-01
,10,4,senza aggiunta di zuccheri o di altri dolcificanti:,,,,2002-01-01
20093111,80,5,"succo di limone, greggio (anche stabilizzato)",Fr. per 100 kg peso lordo,1,0.00,2002-01-01
20093119,80,5,altri,Fr. per 100 kg peso lordo,1,20.00,2002-01-01
20093120,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,49.00,2002-01-01
200939,80,3,altri:,,0,,2002-01-01
,10,4,senza aggiunta di zuccheri o di altri dolcificanti:,,,,2002-01-01
20093911,80,5,agro-cotto,Fr. per 100 kg peso lordo,1,0.00,2002-01-01
20093919,80,5,altri,Fr. per 100 kg peso lordo,1,20.00,2002-01-01
20093920,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,49.00,2002-01-01
,10,2,succhi di ananasso:,,,,2002-01-01
200941,80,3,d'un valore Brix non eccedente 20:,,0,,2002-01-01
20094110,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,14.00,2002-01-01
20094120,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,35.00,2002-01-01
200949,80,3,altri:,,0,,2002-01-01
20094910,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,14.00,2002-01-01
20094920,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,35.00,2002-01-01
20095000,80,2,succhi di pomodoro,Fr. per 100 kg peso lordo,1,14.00,1988-01-01
,10,2,succhi di uva (compresi i mosti di uva):,,,,2002-01-01
200961,80,3,d'un valore Brix non eccedente 30:,,0,,2002-01-01
,10,4,in recipienti di capacità eccedente 3 l:,,,,2002-01-01
20096111,80,5,importati nei limiti del contingente doganale (n. cont. 22),Fr. per 100 kg peso lordo,1,34.00,2002-01-01
20096119,80,5,altri,Fr. per litro,1,3.47,2002-01-01
,10,4,in recipienti di capacità non eccedente 3 l:,,,,2002-01-01
20096122,80,5,importati nei limiti del contingente doganale (n. cont. 22),Fr. per 100 kg peso lordo,1,50.00,2002-01-01
20096129,80,5,altri,Fr. per litro,1,3.94,2002-01-01
200969,80,3,altri:,,0,,2002-01-01
20096910,80,4,importati nei limiti del contingente doganale (n. cont. 22),Fr. per 100 kg peso lordo,1,100.00,2002-01-01
20096990,80,4,altri,Fr. per 100 kg peso lordo,1,782.00,2002-01-01
,10,2,succhi di mela:,,,,2002-01-01
200971,80,3,d'un valore Brix non eccedente 20:,,0,,2002-01-01
,10,4,in recipienti di capacità eccedente 3 l:,,,,2002-01-01
20097111,80,5,importati nei limiti del contingente doganale (n. cont. 21),Fr. per 100 kg peso lordo,1,30.00,2002-01-01
20097119,80,5,altri,Fr. per 100 kg peso lordo,1,82.00,2002-01-01
,10,4,in recipienti di capacità non eccedente 3 l:,,,,2002-01-01
20097121,80,5,importati nei limiti del contingente doganale (n. cont. 21),Fr. per 100 kg peso lordo,1,50.00,2002-01-01
20097129,80,5,altri,Fr. per 100 kg peso lordo,1,82.00,2002-01-01
200979,80,3,altri:,,0,,2002-01-01
20097910,80,4,importati nei limiti del contingente doganale (n. cont. 21),Fr. per 100 kg peso lordo,1,100.00,2002-01-01
20097990,80,4,altri,Fr. per 100 kg peso lordo,1,260.00,2002-01-01
,10,2,succhi di altre frutta o di altri ortaggi o legumi:,,,,2012-01-01
200981,80,3,"succhi di ossicocchi (Vaccinium macrocarpon, Vaccinium oxycoccos); succhi di mirtilli rossi (Vaccinium vitis-idaea):",,0,,2012-01-01
20098110,80,4,senza aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,20.00,2012-01-01
20098120,80,4,con aggiunta di zuccheri o di altri dolcificanti,Fr. per 100 kg peso lordo,1,59.50,2012-01-01
200989,80,3,altri:,,0,,2012-01-01
20098910,80,4,succhi di ortaggi o legumi,Fr. per 100 kg peso lordo,1,14.00,2012-01-01
,10,4,succhi di pera:,,,,2012-01-01
,10,5,"non concentrati, in recipienti di capacità eccedente 3 l:",,,,2012-01-01
20098921,80,6,importati nei limiti del contingente doganale (n. cont. 21),Fr. per 100 kg peso lordo,1,30.00,2012-01-01
20098929,80,6,altri,Fr. per 100 kg peso lordo,1,82.00,2012-01-01
,10,5,"non concentrati, in recipienti di capacità non eccedente 3 l:",,,,2012-01-01
20098931,80,6,importati nei limiti del contingente doganale (n. cont. 21),Fr. per 100 kg peso lordo,1,50.00,2012-01-01
20098939,80,6,altri,Fr. per 100 kg peso lordo,1,82.00,2012-01-01
,10,5,concentrati:,,,,2012-01-01
20098941,80,6,importati nei limiti del contingente doganale (n. cont. 21),Fr. per 100 kg peso lordo,1,100.00,2012-01-01
20098949,80,6,altri,Fr. per 100 kg peso lordo,1,217.00,2012-01-01
,10,4,altri:,,,,2012-01-01
,10,5,senza aggiunta di zuccheri o di altri dolcificanti:,,,,2012-01-01
20098981,80,6,di frutta tropicali,Fr. per 100 kg peso lordo,1,6.00,2012-01-01
20098989,80,6,altri,Fr. per 100 kg peso lordo,1,20.00,2012-01-01
,10,5,con aggiunta di zuccheri o di altri dolcificanti:,,,,2012-01-01
20098991,80,6,di frutta tropicali,Fr. per 100 kg peso lordo,1,14.00,2012-01-01
20098999,80,6,altri,Fr. per 100 kg peso lordo,1,59.50,2012-01-01
200990,80,2,miscugli di succhi:,,0,,1988-01-01
,10,3,succhi di ortaggi o legumi:,,,,1995-07-01
,10,4,contenenti succhi di frutta a granella:,,,,1995-07-01
20099011,80,5,importati nei limiti del contingente doganale (n. cont. 21),Fr. per 100 kg peso lordo,1,20.00,1995-07-01
20099019,80,5,altri,Fr. per 100 kg peso lordo,1,82.00,1995-07-01
20099029,80,4,altri,Fr. per 100 kg peso lordo,1,17.00,1995-07-01
